Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t3254,19.769897383035513,0.0,0.0,1.6937097462153594e-6,1.0649264561930024e-6,0.00010703750408050673,5847.159390172799,5.2352547786605965e-6,0.0,0.0,0.0,0.0,0.0
t3255,19.76989746060899,0.0,0.0,1.7113766996762405e-6,1.0747079239470401e-6,0.00010989804966960995,5847.159390406606,5.238562860957966e-6,0.0,0.0,0.0,0.0,0.0
t3256,19.769897583045662,0.0,0.0,1.7390413469176228e-6,1.0919382867254997e-6,255.16669839503425,5847.159390796162,5.242650076480053e-6,0.0,0.0,0.0,0.0,0.0
t3257,19.769897697073862,0.0,0.0,1.766989547196897e-6,1.108092942948925e-6,1080.1056599744875,5847.1593911720165,5.2466085352472794e-6,0.0,0.0,0.0,0.0,0.0
t3258,19.769897791774813,0.0,0.0,1.7928518465424173e-6,1.1221839549347947e-6,1080.1056726528745,5847.159391484289,5.250070590520053e-6,0.0,0.0,0.0,0.0,0.0
t3259,19.76989787477718,0.0,0.0,1.8182795162400344e-6,1.1370170049806237e-6,1080.1056773879789,5847.159391756169,5.253028097379116e-6,0.0,0.0,0.0,0.0,0.0
t3260,19.769897953353116,0.0,0.0,1.8449876291193912e-6,1.1555270801928283e-6,1080.1056802029766,5847.15939200425,5.255467753944603e-6,0.0,0.0,0.0,0.0,0.0
t3261,19.769898016189952,0.0,0.0,1.8684936306320718e-6,1.1747514100604416e-6,1080.1056811870758,5847.159392183304,5.256811849755053e-6,0.0,0.0,0.0,0.0,0.0
t3262,19.76989796551464,0.0,0.0,1.8502547250500707e-6,1.1562218674623032e-6,1080.1056809034624,5847.159392072002,5.253792391392974e-6,0.0,0.0,0.0,0.0,0.0
t3263,19.769897907070884,0.0,0.0,1.829246714390059e-6,1.1385234555090012e-6,1080.1056803677798,5847.1593919145735,5.249637527102939e-6,0.0,0.0,0.0,0.0,0.0
t3264,19.76989786045862,0.0,0.0,1.812813105617403e-6,1.127119203413252e-6,1080.1056798320972,5847.159391768327,5.245102591464441e-6,0.0,0.0,0.0,0.0,0.0
t3265,19.76989782393836,0.0,0.0,1.8002817280174996e-6,1.1200535604450717e-6,1080.1056793029716,5847.159391630581,5.2402188543216195e-6,0.0,0.0,0.0,0.0,0.0
t3266,19.76989779685298,0.0,0.0,1.7908654316777972e-6,1.1158331204035994e-6,1080.1056787792463,5847.159391496434,5.2349508227350564e-6,0.0,0.0,0.0,0.0,0.0
t3267,19.769897779116018,0.0,0.0,1.783963766322746e-6,1.1135410512764709e-6,1080.105678259801,5847.159391361123,5.229257255812291e-6,0.0,0.0,0.0,0.0,0.0
t3268,19.769897771345892,0.0,0.0,1.7790540403665848e-6,1.1126494754006372e-6,1080.1056777435424,5847.1593912194585,5.2230946688413025e-6,0.0,0.0,0.0,0.0,0.0
t3269,19.76989776823252,0.0,0.0,1.7753208674335567e-6,1.1129135983243987e-6,1080.1056772282013,5847.159391063738,5.216414793520462e-6,0.0,0.0,0.0,0.0,0.0
t3270,19.769897765499206,0.0,0.0,1.7721190614602677e-6,1.1143235999997932e-6,1080.105676712014,5847.159390884609,5.209161235643169e-6,0.0,0.0,0.0,0.0,0.0
t3271,19.769897760840745,0.0,0.0,1.768983318617049e-6,1.1171440844339476e-6,1080.1056761936845,5847.159390670378,5.201243864865878e-6,0.0,0.0,0.0,0.0,0.0
t3272,19.769897721654537,0.0,0.0,1.757237620450541e-6,1.1129610118898376e-6,1080.105675184957,5847.159390259028,5.1917995171992355e-6,0.0,0.0,0.0,0.0,0.0
t3273,19.769897638535838,0.0,0.0,1.7360424044144226e-6,1.100972664639813e-6,1080.105672245269,5847.159389308159,5.180685080825406e-6,0.0,0.0,0.0,0.0,0.0
t3274,19.769897488941808,0.0,0.0,1.7036502792056882e-6,1.0785837071184317e-6,5.1441437946478355e-5,5733.82327245075,5.167867352304792e-6,0.0,0.0,0.0,0.0,0.0
t3275,19.769897371976363,0.0,0.0,1.6794967699880082e-6,1.0646121667688457e-6,3.243341655780469e-5,5203.469156187422,5.155433889324792e-6,0.0,0.0,0.0,0.0,0.0
t3276,19.769897277285185,0.0,0.0,1.6613458070209428e-6,1.0557991322461185e-6,2.8372219819310773e-5,4921.500927069367,5.143420119344876e-6,0.0,0.0,0.0,0.0,0.0
t3277,19.769897199982886,0.0,0.0,1.6476252304152886e-6,1.0501672009778927e-6,2.599083611721758e-5,4696.236226537825,5.131782349639097e-6,0.0,0.0,0.0,0.0,0.0
t3278,19.769897139753187,0.0,0.0,1.6372024666436995e-6,1.0464531533204972e-6,2.4270610388506337e-5,4515.077851456315,5.120472692501279e-6,0.0,0.0,0.0,0.0,0.0
t3279,19.769897096260213,0.0,0.0,1.6291567021515478e-6,1.0438220624109652e-6,2.290366061487202e-5,4295.208199931771,5.109448753319992e-6,0.0,0.0,0.0,0.0,0.0
t3280,19.76989706657389,0.0,0.0,1.622682248340473e-6,1.0416810807589014e-6,2.175452489786588e-5,2397.538890427884,5.098675121729249e-6,0.0,0.0,0.0,0.0,0.0
t3281,19.76989704109313,0.0,0.0,1.6170026406535943e-6,1.0395461681925367e-6,2.0750531264865863e-5,2185.3150230457854,5.08812613371311e-6,0.0,0.0,0.0,0.0,0.0
t3282,19.769897012248464,0.0,0.0,1.6114305787212495e-6,1.0369110249765538e-6,1.9846929037695393e-5,1875.2670353397873,5.0778024996434585e-6,0.0,0.0,0.0,0.0,0.0
t3283,19.76989700727562,0.0,0.0,1.609560462254359e-6,1.0380648754531417e-6,1.914108540860071e-5,1875.2670276104604,5.0681012117296935e-6,0.0,0.0,0.0,0.0,0.0
t3284,19.76989698848783,0.0,0.0,1.6068426278431361e-6,1.0383873393921189e-6,1.8475445008009058e-5,1875.2670198811336,5.058587059315597e-6,0.0,0.0,0.0,0.0,0.0
t3285,19.76989694507752,0.0,0.0,1.6020836326596794e-6,1.0368648422354363e-6,1.7815181787229866e-5,1875.2670042300663,5.049117752269885e-6,0.0,0.0,0.0,0.0,0.0
t3286,19.76989687776414,0.0,0.0,1.5949561415429522e-6,1.0331529605958328e-6,1.7150147982391972e-5,1798.8752901956798,5.039671419218251e-6,0.0,0.0,0.0,0.0,0.0
t3287,19.76989679220552,0.0,0.0,1.5858547383000494e-6,1.0275151902471775e-6,1.6493013970060798e-5,1673.1547330048481,5.030332326199925e-6,0.0,0.0,0.0,0.0,0.0
t3288,19.769896678890994,0.0,0.0,1.5739863742629751e-6,1.0186187434303177e-6,1.5831512686799632e-5,1409.9589133831112,5.021132295357561e-6,0.0,0.0,0.0,0.0,0.0
t3289,19.769896581474473,0.0,0.0,1.563780422820441e-6,1.0107792119995658e-6,1.527588878426928e-5,1409.9589075966328,5.012704175681903e-6,0.0,0.0,0.0,0.0,0.0
t3290,19.76989656916925,0.0,0.0,1.5619830134704389e-6,1.0111495500864155e-6,1.4910258763971724e-5,1409.9589060539781,5.0058302510084595e-6,0.0,0.0,0.0,0.0,0.0
t3291,19.76989664337022,0.0,0.0,1.5682115113905858e-6,1.0198224151183579e-6,1.4672077088212801e-5,1409.9589052546776,5.000448393166308e-6,0.0,0.0,0.0,0.0,0.0
t3292,19.769896674984498,0.0,0.0,1.570423143003843e-6,1.0241621655046499e-6,1.4422665728066771e-5,1409.9589044766767,4.995241397377618e-6,0.0,0.0,0.0,0.0,0.0
t3293,19.769896652784347,0.0,0.0,1.5681743806344617e-6,1.0244953827879103e-6,1.415324712924877e-5,1409.958903698676,4.990007516329789e-6,0.0,0.0,0.0,0.0,0.0
t3294,19.769896562347416,0.0,0.0,1.561248011789269e-6,1.0209011024179322e-6,1.3860088277236543e-5,1409.9589029206752,4.984699747816582e-6,0.0,0.0,0.0,0.0,0.0
t3295,19.76989638391487,0.0,0.0,1.5496470912647685e-6,1.0132978311726613e-6,1.3545796734973449e-5,1409.9589021631969,4.9793720573537615e-6,0.0,0.0,0.0,0.0,0.0
t3296,19.769896059964722,0.0,0.0,1.5323046662088496e-6,9.998225261921716e-7,1.3204758157358001e-5,1409.9589014255087,4.974104776914636e-6,0.0,0.0,0.0,0.0,0.0
t3297,19.769895811293367,0.0,0.0,1.51992331839598e-6,9.917788152197005e-7,1.2965855018196156e-5,1409.958900980548,4.970174866231969e-6,0.0,0.0,0.0,0.0,0.0
t3298,19.769895617221884,0.0,0.0,1.5114604279197215e-6,9.870610211262884e-7,1.2807395238119471e-5,1409.9589007158154,4.967638169539098e-6,0.0,0.0,0.0,0.0,0.0
t3299,19.76989547330759,0.0,0.0,1.5062578992961692e-6,9.84463064982885e-7,1.2717581019251283e-5,1409.9589005839844,4.966482244143841e-6,0.0,0.0,0.0,0.0,0.0
t3300,19.76989538365762,0.0,0.0,1.5039398425414823e-6,9.833089864001102e-7,1.2690405877025278e-5,1409.9589005655728,4.966688447796427e-6,0.0,0.0,0.0,0.0,0.0
t3301,19.7698953590189,0.0,0.0,1.5043861980410297e-6,9.83283515623208e-7,1.2724062419536722e-5,1409.958900657882,4.968244556402572e-6,0.0,0.0,0.0,0.0,0.0
t3302,19.769895417814343,0.0,0.0,1.5077380806999576e-6,9.843537915860808e-7,1.2820504556016324e-5,1409.9589008735863,4.971147628403909e-6,0.0,0.0,0.0,0.0,0.0
t3303,19.769895550301225,0.0,0.0,1.514323175710645e-6,9.86761085629205e-7,1.2985891210442452e-5,1409.9589012472406,4.975405869063549e-6,0.0,0.0,0.0,0.0,0.0
t3304,19.769895745450444,0.0,0.0,1.5247496670537974e-6,9.910804129409804e-7,1.3232185133407822e-5,1409.958901858216,4.981036835607213e-6,0.0,0.0,0.0,0.0,0.0
t3305,19.769895998868495,0.0,0.0,1.5399711751529096e-6,9.983626977288021e-7,1.3580877810006267e-5,1409.958902915016,4.9880645222820395e-6,0.0,0.0,0.0,0.0,0.0
t3306,19.76989631745285,0.0,0.0,1.5613985351038025e-6,1.010397513647857e-6,1.4071869318029677e-5,1409.9589052654005,4.996505434472436e-6,0.0,0.0,0.0,0.0,0.0
t3307,19.769896732531468,0.0,0.0,1.5911290041183914e-6,1.0302396361804888e-6,1.478875824143295e-5,3022.285987177057,5.006299406381361e-6,0.0,0.0,0.0,0.0,0.0
t3308,19.76989703318951,0.0,0.0,1.6185481309549536e-6,1.047463785309034e-6,1.546272060932894e-5,3920.810351635953,5.015975695773314e-6,0.0,0.0,0.0,0.0,0.0
t3309,19.769897213944162,0.0,0.0,1.6392503707312506e-6,1.0584811358628682e-6,1.5974794107164513e-5,3920.81035377449,5.024659964062399e-6,0.0,0.0,0.0,0.0,0.0
t3310,19.76989732698982,0.0,0.0,1.6544396088469322e-6,1.065316520284225e-6,1.6368168242287757e-5,3920.810354687979,5.032275516471877e-6,0.0,0.0,0.0,0.0,0.0
t3311,19.769897397432516,0.0,0.0,1.6652404216361854e-6,1.0694621101910958e-6,1.6671679139910874e-5,3920.8103551907316,5.038847644894349e-6,0.0,0.0,0.0,0.0,0.0
t3312,19.76989744057614,0.0,0.0,1.6727558476903314e-6,1.0721452575035603e-6,1.6905374308835407e-5,3920.8103554795603,5.044434153648379e-6,0.0,0.0,0.0,0.0,0.0
t3313,19.76989746310606,0.0,0.0,1.677309373329634e-6,1.073610668867394e-6,1.7076808673298993e-5,3920.8103556134106,5.049022775024759e-6,0.0,0.0,0.0,0.0,0.0
t3314,19.769897470969344,0.0,0.0,1.6793792964290203e-6,1.074173931364113e-6,1.7193053618509744e-5,3920.810355618109,5.052626453333084e-6,0.0,0.0,0.0,0.0,0.0
t3315,19.769897466698872,0.0,0.0,1.6792168933353881e-6,1.0739556253886554e-6,1.7258472385991387e-5,3920.8103554944937,5.055256436761645e-6,0.0,0.0,0.0,0.0,0.0
t3316,19.769897450722336,0.0,0.0,1.6768758969551461e-6,1.0729090446762661e-6,1.727539379244864e-5,3920.8103552189755,5.056920667453079e-6,0.0,0.0,0.0,0.0,0.0
t3317,19.7698974215302,0.0,0.0,1.6722184638987996e-6,1.0708100928146343e-6,1.724444254346973e-5,3920.8103547257556,5.057620146736114e-6,0.0,0.0,0.0,0.0,0.0
t3318,19.769897375231672,0.0,0.0,1.6649057620019984e-6,1.067208366713192e-6,1.7164619031648807e-5,3920.8103538326204,5.057348792869593e-6,0.0,0.0,0.0,0.0,0.0
t3319,19.769897305340354,0.0,0.0,1.6543983970079748e-6,1.061325951479936e-6,1.7033141278324235e-5,3920.810351776426,5.056098667098341e-6,0.0,0.0,0.0,0.0,0.0
t3320,19.769897201401093,0.0,0.0,1.6400427096688583e-6,1.0520350875081816e-6,1.6846191316702634e-5,3914.9095013227948,5.053912296058031e-6,0.0,0.0,0.0,0.0,0.0
t3321,19.76989710556145,0.0,0.0,1.6277428878358616e-6,1.0451297457369119e-6,1.6659431610623222e-5,3908.979081224715,5.051531441594327e-6,0.0,0.0,0.0,0.0,0.0
t3322,19.769897013783446,0.0,0.0,1.6165406311080975e-6,1.039016379501193e-6,1.647156763977574e-5,3903.0713421587366,5.048976829779442e-6,0.0,0.0,0.0,0.0,0.0
t3323,19.76989692295346,0.0,0.0,1.6055805702681333e-6,1.0322934181447373e-6,1.6281359368805817e-5,3897.273183780849,5.04625393441562e-6,0.0,0.0,0.0,0.0,0.0
t3324,19.76989685401952,0.0,0.0,1.597071049179975e-6,1.0269279294045515e-6,1.6113291409513422e-5,3897.2731729712436,5.04368680407185e-6,0.0,0.0,0.0,0.0,0.0
t3325,19.76989680195894,0.0,0.0,1.590238185947738e-6,1.0216086172619622e-6,1.596519773842297e-5,3897.273167664178,5.041343125226462e-6,0.0,0.0,0.0,0.0,0.0
t3326,19.769896842512363,0.0,0.0,1.5942075075866128e-6,1.026337219935802e-6,1.5907139338131608e-5,3897.27316610065,5.0401563895747226e-6,0.0,0.0,0.0,0.0,0.0
t3327,19.769896896178263,0.0,0.0,1.599425998968055e-6,1.0309739095391852e-6,1.5865214100647643e-5,3897.2731647867226,5.039170510291895e-6,0.0,0.0,0.0,0.0,0.0
t3328,19.769896965417164,0.0,0.0,1.6062860052340332e-6,1.0366623841937851e-6,1.5839212405298084e-5,3897.273163662723,5.038293865797915e-6,0.0,0.0,0.0,0.0,0.0
t3329,19.769897026915913,0.0,0.0,1.6122396788307396e-6,1.0412179069870232e-6,1.580766568503468e-5,3897.2731625387237,5.037165799183541e-6,0.0,0.0,0.0,0.0,0.0
t3330,19.769897062317206,0.0,0.0,1.6153319998177482e-6,1.042965793562417e-6,1.575360093680201e-5,3897.2731610575242,5.035502707667847e-6,0.0,0.0,0.0,0.0,0.0
t3331,19.769897072322657,0.0,0.0,1.6157252941134773e-6,1.0422995145440299e-6,1.5676326864889624e-5,3897.2731589715786,5.033304004419066e-6,0.0,0.0,0.0,0.0,0.0
t3332,19.76989707414294,0.0,0.0,1.6157231512397453e-6,1.0417928353380897e-6,1.559231762565954e-5,3897.273156885633,5.030837354650686e-6,0.0,0.0,0.0,0.0,0.0
t3333,19.769897069672894,0.0,0.0,1.6153528796285108e-6,1.0413178204465487e-6,1.550091658300817e-5,3897.2731547996877,5.028124431377298e-6,0.0,0.0,0.0,0.0,0.0
t3334,19.769897061509322,0.0,0.0,1.6146548617791691e-6,1.0407667426699513e-6,1.54014968737867e-5,3897.273152713742,5.025172909892227e-6,0.0,0.0,0.0,0.0,0.0
t3335,19.769897052277003,0.0,0.0,1.6136561315360142e-6,1.0400149583628321e-6,1.5293361658855865e-5,3897.2731506277964,5.021987336829739e-6,0.0,0.0,0.0,0.0,0.0
t3336,19.769897043159734,0.0,0.0,1.6123278423011422e-6,1.0388918764421066e-6,1.5175711283395428e-5,3897.273148541851,5.018574422543614e-6,0.0,0.0,0.0,0.0,0.0
t3337,19.769897033454512,0.0,0.0,1.6105531775676247e-6,1.0371258647809303e-6,1.5047519088630932e-5,3897.273146455905,5.014958781936352e-6,0.0,0.0,0.0,0.0,0.0
t3338,19.769897043931028,0.0,0.0,1.6111886615977346e-6,1.0378190403973534e-6,1.493092844574028e-5,3897.27314476776,5.011482274385139e-6,0.0,0.0,0.0,0.0,0.0
t3339,19.769897073720518,0.0,0.0,1.614204405558248e-6,1.0411310166586644e-6,1.4824863497868468e-5,3897.2731433617914,5.008147935359549e-6,0.0,0.0,0.0,0.0,0.0
t3340,19.769897100405846,0.0,0.0,1.6167115554647568e-6,1.0443224657416305e-6,1.4705938950111412e-5,3897.273141955822,5.004605338696638e-6,0.0,0.0,0.0,0.0,0.0
t3341,19.769897105275277,0.0,0.0,1.6164462397154964e-6,1.0454046890508482e-6,1.4554584344787943e-5,3897.2731400046646,5.000561767092293e-6,0.0,0.0,0.0,0.0,0.0
t3342,19.76989708355192,0.0,0.0,1.6132441903767247e-6,1.044634007781148e-6,1.4367880543140643e-5,3897.273136970129,4.995993745467227e-6,0.0,0.0,0.0,0.0,0.0
t3343,19.769897027667835,0.0,0.0,1.6067673216816667e-6,1.0418378976263445e-6,1.4141706871690568e-5,3897.273130698216,4.990890562924532e-6,0.0,0.0,0.0,0.0,0.0
t3344,19.769896925273283,0.0,0.0,1.5964531468803838e-6,1.0363750577179297e-6,1.3870205436340558e-5,3888.381855952882,4.9852518200594995e-6,0.0,0.0,0.0,0.0,0.0
t3345,19.769896783905438,0.0,0.0,1.5838197744670687e-6,1.0297327103130472e-6,1.3571470616393448e-5,3855.0205795868783,4.979331942128502e-6,0.0,0.0,0.0,0.0,0.0
t3346,19.769896581531633,0.0,0.0,1.567896373253492e-6,1.0203757587433692e-6,1.3239979675283791e-5,3398.0475004953128,4.973129889601545e-6,0.0,0.0,0.0,0.0,0.0
t3347,19.769896271706425,0.0,0.0,1.5474054316163091e-6,1.0060631856187848e-6,1.2867886116603407e-5,2528.5445835399505,4.966719142383568e-6,0.0,0.0,0.0,0.0,0.0
t3348,19.769896032714158,0.0,0.0,1.5325268338676444e-6,9.973657362466594e-7,1.2588652253083254e-5,2528.5445809896187,4.961400775625172e-6,0.0,0.0,0.0,0.0,0.0
t3349,19.76989584694995,0.0,0.0,1.5219435813507324e-6,9.921486209166442e-7,1.2382850826541675e-5,2528.5445798338937,4.957230146811183e-6,0.0,0.0,0.0,0.0,0.0
t3350,19.769895708114614,0.0,0.0,1.5146774202379653e-6,9.890900734129244e-7,1.2238262576670168e-5,2528.5445791536054,4.954186861747213e-6,0.0,0.0,0.0,0.0,0.0
t3351,19.769895615266798,0.0,0.0,1.5100391458602464e-6,9.874037468525316e-7,1.214743382226803e-5,2528.5445787230647,4.952244205645925e-6,0.0,0.0,0.0,0.0,0.0
t3352,19.769895571045343,0.0,0.0,1.5075755447550314e-6,9.866429596203075e-7,1.2106065898381538e-5,2528.5445784552467,4.951379931941004e-6,0.0,0.0,0.0,0.0,0.0
t3353,19.769895571705128,0.0,0.0,1.5069764800422923e-6,9.86590630697923e-7,1.2112210979749547e-5,2528.5445783103582,4.9515786948235525e-6,0.0,0.0,0.0,0.0,0.0
t3354,19.76989560485391,0.0,0.0,1.5080733219032233e-6,9.872056759352197e-7,1.216594997456073e-5,2528.544578270404,4.952832093598356e-6,0.0,0.0,0.0,0.0,0.0
t3355,19.76989566384253,0.0,0.0,1.5108807415933922e-6,9.886128022198487e-7,1.2269414130879819e-5,2528.5445783306686,4.955138416188323e-6,0.0,0.0,0.0,0.0,0.0
t3356,19.76989574937173,0.0,0.0,1.5156317512053259e-6,9.911338408165746e-7,1.242714638501178e-5,2528.544578497739,4.958496091375869e-6,0.0,0.0,0.0,0.0,0.0
t3357,19.769895869220083,0.0,0.0,1.5228188251263448e-6,9.953921662397734e-7,1.2647048184493965e-5,2528.5445787921185,4.962883187543738e-6,0.0,0.0,0.0,0.0,0.0
t3358,19.769895950355373,0.0,0.0,1.5286059826349007e-6,9.968614737422504e-7,1.2894270500732838e-5,2528.5445791809548,4.967828423327312e-6,0.0,0.0,0.0,0.0,0.0
t3359,19.769896074860377,0.0,0.0,1.5373922857031694e-6,1.0004283822734237e-6,1.3215591744161665e-5,2528.544579768499,4.973704984022046e-6,0.0,0.0,0.0,0.0,0.0
t3360,19.769896191100813,0.0,0.0,1.54632066725806e-6,1.0024338643212948e-6,1.3581078625465302e-5,2528.544580545515,4.980171491855208e-6,0.0,0.0,0.0,0.0,0.0
t3361,19.769896359083162,0.0,0.0,1.5601277648315935e-6,1.007874031122207e-6,1.4061749235496805e-5,2528.54458184094,4.987655173058386e-6,0.0,0.0,0.0,0.0,0.0
t3362,19.769896582097203,0.0,0.0,1.5802347340313122e-6,1.0180611024246995e-6,1.4711829225783925e-5,2528.5445846574808,4.996209571559928e-6,0.0,0.0,0.0,0.0,0.0
t3363,19.76989687723254,0.0,0.0,1.608776969853344e-6,1.0355569470290664e-6,1.5649191082972615e-5,3811.903917200522,5.0058049125387015e-6,0.0,0.0,0.0,0.0,0.0
t3364,19.76989711921635,0.0,0.0,1.6366831048032166e-6,1.0516345763384884e-6,1.6550974200111375e-5,4813.563965228019,5.015199078552777e-6,0.0,0.0,0.0,0.0,0.0
t3365,19.76989734222937,0.0,0.0,1.6660976608525965e-6,1.0700770210672058e-6,1.7444536943802556e-5,5007.859812022911,5.024274151017532e-6,0.0,0.0,0.0,0.0,0.0
t3366,19.76989749301519,0.0,0.0,1.689641367068523e-6,1.084340871226448e-6,1.8073537947439068e-5,5007.859813499605,5.031942880403645e-6,0.0,0.0,0.0,0.0,0.0
t3367,19.769897601554426,0.0,0.0,1.7089884496620295e-6,1.0974794789277505e-6,1.8536542148120505e-5,5007.859814101538,5.038172716164756e-6,0.0,0.0,0.0,0.0,0.0
t3368,19.769897685607823,0.0,0.0,1.7256364143315679e-6,1.112386208148814e-6,1.8872420574175243e-5,5007.859814381998,5.042867563171639e-6,0.0,0.0,0.0,0.0,0.0
t3369,19.769897589494736,0.0,0.0,1.7074686246196851e-6,1.0944903542603707e-6,1.863115161331619e-5,5007.859813525376,5.042206374802056e-6,0.0,0.0,0.0,0.0,0.0
t3370,19.76989747428791,0.0,0.0,1.6866714273064903e-6,1.0778549941176178e-6,1.8290979697885188e-5,5007.859810710045,5.04007848930726e-6,0.0,0.0,0.0,0.0,0.0
t3371,19.76989735004564,0.0,0.0,1.6658814831935806e-6,1.063419144208117e-6,1.7894919486510167e-5,4562.656161278823,5.037088208345638e-6,0.0,0.0,0.0,0.0,0.0
t3372,19.769897238545475,0.0,0.0,1.6489887062378756e-6,1.0539104436302822e-6,1.750752555499059e-5,4155.728498686658,5.0338311085506635e-6,0.0,0.0,0.0,0.0,0.0
t3373,19.769897137412944,0.0,0.0,1.6348489965170146e-6,1.0471669445345803e-6,1.71258705863102e-5,3763.958516376827,5.030309241264382e-6,0.0,0.0,0.0,0.0,0.0
t3374,19.76989704665528,0.0,0.0,1.6225387212570818e-6,1.041672224670054e-6,1.674710008763663e-5,3320.5034363617983,5.026491588559028e-6,0.0,0.0,0.0,0.0,0.0
t3375,19.769896967357926,0.0,0.0,1.6112540961020635e-6,1.0361857075417727e-6,1.636815078752508e-5,2683.093153075363,5.022346614387364e-6,0.0,0.0,0.0,0.0,0.0
t3376,19.76989688868587,0.0,0.0,1.5999055965825705e-6,1.0294457472978387e-6,1.5985155307145728e-5,2062.6756038460403,5.017873520083276e-6,0.0,0.0,0.0,0.0,0.0
t3377,19.769896817879516,0.0,0.0,1.589924020392857e-6,1.0228582582486816e-6,1.5627453419822208e-5,2062.6755912351746,5.013418212286886e-6,0.0,0.0,0.0,0.0,0.0
t3378,19.769896839267936,0.0,0.0,1.591109382816826e-6,1.0275614894821609e-6,1.5402991065473065e-5,2062.6755893794307,5.010082365844341e-6,0.0,0.0,0.0,0.0,0.0
t3379,19.769896856624847,0.0,0.0,1.592373721154334e-6,1.031978078068559e-6,1.5191481768484948e-5,2062.6755878125373,5.006708512202757e-6,0.0,0.0,0.0,0.0,0.0
t3380,19.76989684318261,0.0,0.0,1.5912199676811843e-6,1.0341943084676061e-6,1.4968064611534301e-5,2062.6755862456444,5.00287744705485e-6,0.0,0.0,0.0,0.0,0.0
t3381,19.769896761162965,0.0,0.0,1.5847665616011454e-6,1.031433307410657e-6,1.4702694434259493e-5,2062.675583783826,4.9981964426151165e-6,0.0,0.0,0.0,0.0,0.0
t3382,19.7698965886797,0.0,0.0,1.5725442681594502e-6,1.0230786820400888e-6,1.4388623058978912e-5,2062.67557865335,4.992634812704999e-6,0.0,0.0,0.0,0.0,0.0
t3383,19.769896281631407,0.0,0.0,1.5535210960858107e-6,1.0071006236941404e-6,1.401509291470466e-5,1880.7489884381957,4.98631180806148e-6,0.0,0.0,0.0,0.0,0.0
t3384,19.769896107656265,0.0,0.0,1.5420769433617654e-6,9.98415635526792e-7,1.376094242368611e-5,1880.7489861411602,4.9810386493513715e-6,0.0,0.0,0.0,0.0,0.0
t3385,19.769896036939375,0.0,0.0,1.5372977205770578e-6,9.947636654792114e-7,1.3598379223397148e-5,1880.7489851104672,4.976913558247165e-6,0.0,0.0,0.0,0.0,0.0
t3386,19.769896055351484,0.0,0.0,1.538939191771671e-6,9.952863224029098e-7,1.3513365785438888e-5,1880.7489845179714,4.973950944722862e-6,0.0,0.0,0.0,0.0,0.0
t3387,19.76989616176205,0.0,0.0,1.5472002258619618e-6,1.0000869871702713e-6,1.349894798539995e-5,1880.7489841588188,4.972144988567351e-6,0.0,0.0,0.0,0.0,0.0
t3388,19.769896369106394,0.0,0.0,1.5627921622575214e-6,1.0103368716158424e-6,1.3553700397665665e-5,1880.748983955567,4.971477630691771e-6,0.0,0.0,0.0,0.0,0.0
t3389,19.76989671476609,0.0,0.0,1.5870776902039888e-6,1.0286474728600108e-6,1.3681503995727739e-5,1880.7489838749345,4.971853240413982e-6,0.0,0.0,0.0,0.0,0.0
t3390,19.76989698324139,0.0,0.0,1.6085744439822093e-6,1.043962298728285e-6,1.3787514996009463e-5,1880.7489837943024,4.971744345465617e-6,0.0,0.0,0.0,0.0,0.0
t3391,19.769897139528616,0.0,0.0,1.6228043654651069e-6,1.052886368907379e-6,1.3829924547686493e-5,1880.7489835931367,4.970293009978337e-6,0.0,0.0,0.0,0.0,0.0
t3392,19.76989722057018,0.0,0.0,1.6305793641642482e-6,1.0573107970797858e-6,1.381051345855848e-5,1880.7489832363522,4.967397441226899e-6,0.0,0.0,0.0,0.0,0.0
t3393,19.769897240566902,0.0,0.0,1.6322897250406463e-6,1.058211664791714e-6,1.3728091560629353e-5,1880.7489826464596,4.963015843952664e-6,0.0,0.0,0.0,0.0,0.0
t3394,19.76989720283029,0.0,0.0,1.6280015535138802e-6,1.055786607097147e-6,1.3577677079514973e-5,1880.7489816223615,4.957094924802072e-6,0.0,0.0,0.0,0.0,0.0
t3395,19.76989710149852,0.0,0.0,1.617410089492059e-6,1.0494469638766919e-6,1.3348714042418675e-5,1880.7489793296115,4.949567691723136e-6,0.0,0.0,0.0,0.0,0.0
t3396,19.76989691490178,0.0,0.0,1.5999061584932131e-6,1.037809176003136e-6,1.3022906907990256e-5,1619.3414230498956,4.940411773348495e-6,0.0,0.0,0.0,0.0,0.0
t3397,19.7698966790126,0.0,0.0,1.580431222552437e-6,1.0253523186162821e-6,1.2654077181616344e-5,233.2234751282904,4.9303954003489315e-6,0.0,0.0,0.0,0.0,0.0
t3398,19.769896349919783,0.0,0.0,1.5575118121742175e-6,1.0090971026110757e-6,1.223025273822575e-5,5.7805848357133606e-5,4.919647794167508e-6,0.0,0.0,0.0,0.0,0.0
