BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t7225,29614.159871020383,13179.840131878342,-2.952157213165378e-6,0.0,0.0,5.36262925984654e-8,-1.9616978910760007e-10,0.0,0.0,-42794.0
t7226,29516.73498224794,12131.075059139579,-47.81004143956504,0.0,0.0,5.2278005160665876e-8,-2.346498769756768e-10,0.0,0.0,-41600.0
t7227,29481.137432399355,12034.39838457808,-1.535817029484024,0.0,0.0,5.227800723382527e-8,-2.346498168700051e-10,0.0,0.0,-41514.0
t7228,29679.734304952948,12342.265697941464,-2.947848567589432e-6,0.0,0.0,5.362629259517701e-8,-1.9616978918788046e-10,0.0,0.0,-42022.0
t7229,29653.50453135116,13886.495471539434,-2.944024877431972e-6,0.0,0.0,5.3626292602105476e-8,-1.9616978901661993e-10,0.0,0.0,-43540.0
t7230,29985.123810972425,17695.876191912408,-2.9382584370415806e-6,0.0,0.0,5.362629260527688e-8,-1.9616978898376007e-10,0.0,0.0,-47681.0
t7231,30547.190386507304,23752.809616369028,-2.929756413140841e-6,0.0,0.0,5.3626292608299074e-8,-1.9616978897093397e-10,0.0,0.0,-54300.0
t7232,31043.68252720996,26447.31747565417,-2.917567819412692e-6,0.0,0.0,5.3626292609095715e-8,-1.9616978897737137e-10,0.0,0.0,-57491.0
t7233,40247.17787199728,16686.822129287197,-1.3379060590424058e-6,0.0,0.0,5.362629260600966e-8,-1.9616978905927567e-10,0.0,0.0,-56934.0
t7234,72118.94246547119,4.5935459461575386e-6,-15976.94247011084,0.0,0.0,4.6527701948159727e-8,-4.1330474206985977e-10,0.0,0.0,-56142.0
t7235,96267.21802247269,2.157860501839402e-5,-40724.21804409742,0.0,0.0,4.6527701935551906e-8,-4.133047424843312e-10,0.0,0.0,-55543.0
t7236,109444.58857348945,2.156991519477402e-5,-54929.58859510548,0.0,0.0,4.652770194253506e-8,-4.133047422429862e-10,0.0,0.0,-54515.0
t7237,113592.55888281978,2.1561254091767662e-5,-59966.55890442716,0.0,0.0,4.652770194179184e-8,-4.133047422596842e-10,0.0,0.0,-53626.0
t7238,113572.48059692902,2.1552615366422298e-5,-60245.48061852775,0.0,0.0,4.65277019416601e-8,-4.133047422613074e-10,0.0,0.0,-53327.0
t7239,113142.26397764744,2.1543926139022488e-5,-60147.263999237475,0.0,0.0,4.652770194171555e-8,-4.1330474225635854e-10,0.0,0.0,-52995.0
t7240,112282.48740625616,2.1534534539562147e-5,-59400.48742783681,0.0,0.0,4.6527701941936853e-8,-4.1330474224792833e-10,0.0,0.0,-52882.0
t7241,103555.50818825702,2.15184841572171e-5,-50495.50820982164,0.0,0.0,4.6527701943667004e-8,-4.1330474219203196e-10,0.0,0.0,-53060.0
t7242,86040.89056367098,2.141871733245675e-5,-33237.89058513579,0.0,0.0,4.652770194919271e-8,-4.1330474200573186e-10,0.0,0.0,-52803.0
t7243,59673.45064183764,1.9531818676449166e-5,-5994.4506614155725,0.0,0.0,4.6533675471394426e-8,-4.131059790375258e-10,0.0,0.0,-53679.0
t7244,29148.17922786479,27103.82077499832,-2.9166348595887214e-6,0.0,0.0,5.373372500745548e-8,-1.9315527462414805e-10,0.0,0.0,-56252.0
t7245,30985.21508559839,24615.784917264864,-2.9167817560305924e-6,0.0,0.0,5.3733725009243953e-8,-1.9315527456815408e-10,0.0,0.0,-55601.0
t7246,31258.75415471106,22109.245848152146,-2.916729814843082e-6,0.0,0.0,5.373372500955228e-8,-1.931552745382777e-10,0.0,0.0,-53368.0
t7247,32188.037562257872,17377.962440605166,-2.916569264651954e-6,0.0,0.0,5.3733725008588337e-8,-1.9315527452473082e-10,0.0,0.0,-49566.0
t7248,30606.75692735623,15195.243075506483,-2.9162414955598075e-6,0.0,0.0,5.373372500532834e-8,-1.9315527456930334e-10,0.0,0.0,-45802.0
t7249,30835.330668430925,12656.66933443121,-2.915657130085872e-6,0.0,0.0,5.3733724997303535e-8,-1.9315527476147262e-10,0.0,0.0,-43492.0
t7250,31193.179710873756,12131.167452410991,-1018.3471633368835,0.0,0.0,5.2365408428955613e-8,-2.321185059001226e-10,0.0,0.0,-42306.0
t7251,30752.894225694552,12034.53807603177,-797.4323017784508,0.0,0.0,5.2365408428423935e-8,-2.3211850591054318e-10,0.0,0.0,-41990.0
t7252,30835.330656917507,11889.25175449065,-457.5824114602981,0.0,0.0,5.2365408430434315e-8,-2.3211850585673214e-10,0.0,0.0,-42267.0
t7253,30786.61823132579,12769.381771528952,-2.9082676775885538e-6,0.0,0.0,5.373372499630464e-8,-1.93155274790419e-10,0.0,0.0,-43556.0
t7254,30679.825581543086,16662.174421305957,-2.9025675865649793e-6,0.0,0.0,5.373372499876437e-8,-1.931552747732996e-10,0.0,0.0,-47342.0
t7255,30558.04448903114,23203.955513809502,-2.894164223834822e-6,0.0,0.0,5.373372499987454e-8,-1.931552748133675e-10,0.0,0.0,-53762.0
t7256,30914.019985683568,25659.980017145022,-2.8821182141841137e-6,0.0,0.0,5.373372499924526e-8,-1.9315527485709292e-10,0.0,0.0,-56574.0
t7257,36361.57950013506,19046.42050113147,-1.3200627800285848e-6,0.0,0.0,5.3733724995589173e-8,-1.9315527494905876e-10,0.0,0.0,-55408.0
t7258,72120.79754372464,4.5806545988286505e-6,-17573.797548351416,0.0,0.0,4.6527701947976734e-8,-4.133047420621903e-10,0.0,0.0,-54547.0
t7259,98388.64529827848,2.1578608383457445e-5,-44348.645319903204,0.0,0.0,4.652770196620484e-8,-4.1330474145108105e-10,0.0,0.0,-54040.0
t7260,109881.3333133914,2.1569914812546716e-5,-56147.33333500742,0.0,0.0,4.652770194278267e-8,-4.133047422277024e-10,0.0,0.0,-53734.0
t7261,114612.07954912161,2.156125346645907e-5,-61103.07957072897,0.0,0.0,4.652770194230777e-8,-4.133047422414392e-10,0.0,0.0,-53509.0
t7262,114527.242512136,2.1552612043206284e-5,-60739.24253373474,0.0,0.0,4.652770194225327e-8,-4.133047422458157e-10,0.0,0.0,-53788.0
t7263,113988.97101562718,2.1543896870496012e-5,-59983.97103721718,0.0,0.0,4.652770194251621e-8,-4.1330474223903826e-10,0.0,0.0,-54005.0
t7264,112909.56483409929,2.1534267314257424e-5,-58339.56485567967,0.0,0.0,4.652770194326581e-8,-4.1330474221915904e-10,0.0,0.0,-54570.0
t7265,102737.16309550294,2.151590018936664e-5,-47652.16311706498,0.0,0.0,4.6527701945480733e-8,-4.1330474214998007e-10,0.0,0.0,-55085.0
t7266,85840.61631502422,2.1375810710511047e-5,-31034.61633644615,0.0,0.0,4.6527701951481935e-8,-4.133047419478388e-10,0.0,0.0,-54806.0
t7267,59182.12610294881,1.8632101121066822e-5,-4248.126121627011,0.0,0.0,4.6530679273201294e-8,-4.1320567090870123e-10,0.0,0.0,-54934.0
t7268,29917.0382060613,27094.961797014956,-3.129692482451419e-6,0.0,0.0,5.3628634325878515e-8,-1.9610400117720566e-10,0.0,0.0,-57012.0
t7269,30230.09716418946,26097.902838887378,-3.130277471028851e-6,0.0,0.0,5.362863432567185e-8,-1.961040011770072e-10,0.0,0.0,-56328.0
t7270,29868.50100187976,23962.499001197568,-3.1307632759600674e-6,0.0,0.0,5.3628634319801464e-8,-1.9610400131870447e-10,0.0,0.0,-53831.0
t7271,29711.122361445152,20219.8776416326,-3.131196144025179e-6,0.0,0.0,5.362863430976268e-8,-1.9610400155981452e-10,0.0,0.0,-49931.0
t7272,31078.817698055856,14524.18230502226,-3.1315468790369924e-6,0.0,0.0,5.362863429556413e-8,-1.9610400190510434e-10,0.0,0.0,-45603.0
t7273,31204.345884915296,12194.887040486206,-657.232925453545,0.0,0.0,5.227991070524307e-8,-2.345946333692378e-10,0.0,0.0,-42742.0
t7274,31783.274458852367,11172.571810631438,-1853.8462695358478,0.0,0.0,5.227991064205823e-8,-2.345946351749652e-10,0.0,0.0,-41102.0
t7275,31794.51579116279,8556.484578849615,-0.00037006444994539987,0.0,0.0,5.228882216339806e-8,-2.3433631407581805e-10,0.0,0.0,-40351.0
t7276,30595.440428539696,9521.55975676672,-0.00018535846494770056,0.0,0.0,5.229774721784233e-8,-2.340776547578421e-10,0.0,0.0,-40117.0
t7277,30226.35004399713,10845.650079740255,-0.00012378945047184056,0.0,0.0,5.2306685788788304e-8,-2.338186579446219e-10,0.0,0.0,-41072.0
t7278,29654.915704984996,14655.084298094485,-3.132911167310012e-6,0.0,0.0,5.3628634332422195e-8,-1.961040008516049e-10,0.0,0.0,-44310.0
t7279,29083.481352190473,21191.518650886297,-3.1302086532837955e-6,0.0,0.0,5.3628634352111536e-8,-1.9610400037396916e-10,0.0,0.0,-50275.0
t7280,28879.26382883272,24107.736174239766,-3.125923305977769e-6,0.0,0.0,5.36286343646576e-8,-1.961040000502155e-10,0.0,0.0,-52987.0
t7281,29924.662123947543,22335.337877878163,-1.8791368887425272e-6,0.0,0.0,5.3628634369711616e-8,-1.96103999900828e-10,0.0,0.0,-52260.0
t7282,72262.0459265376,2.2585247823333388e-6,-19314.045928844524,0.0,0.0,4.8753954322771566e-8,-3.4119700691457396e-10,0.0,0.0,-52948.0
t7283,92837.59327827733,6.024312114709102e-6,-38690.59328435006,0.0,0.0,4.8757813966585046e-8,-3.4107534149347697e-10,0.0,0.0,-54147.0
t7284,108377.02583672265,5.987045373634533e-6,-53028.02584275813,0.0,0.0,4.87539541970193e-8,-3.411970109008968e-10,0.0,0.0,-55349.0
t7285,117803.30856073242,5.984769699922427e-6,-61503.308566765605,0.0,0.0,4.875395416868328e-8,-3.4119701180240007e-10,0.0,0.0,-56300.0
t7286,119958.26901870266,5.982496193458539e-6,-61971.269024733585,0.0,0.0,4.875395414983655e-8,-3.411970124104745e-10,0.0,0.0,-57987.0
t7287,120108.45820550954,5.980175879138039e-6,-60615.45821153815,0.0,0.0,4.875395413970368e-8,-3.411970127416879e-10,0.0,0.0,-59493.0
t7288,119457.44357906978,5.977381394128594e-6,-58534.44358509559,0.0,0.0,4.875395413901896e-8,-3.4119701277392484e-10,0.0,0.0,-60923.0
t7289,108647.901985202,5.970032608805737e-6,-46500.90199122047,0.0,0.0,4.8753954149534746e-8,-3.411970124511551e-10,0.0,0.0,-62147.0
t7290,88408.29611682647,5.882875115532093e-6,-26709.296122757787,0.0,0.0,4.875395416767939e-8,-3.411970118760094e-10,0.0,0.0,-61699.0
t7291,59894.99999095676,1.4483250935967896e-5,-5.491839555402319e-6,0.0,0.0,5.206777723422902e-8,-2.4075977578345376e-10,0.0,0.0,-59895.0
t7292,30639.22808043518,28301.771922874956,-3.3630898723300495e-6,0.0,0.0,5.315834804860852e-8,-2.0938817343671785e-10,0.0,0.0,-58941.0
t7293,32377.887360702134,25189.11264260881,-3.363889913034582e-6,0.0,0.0,5.3158348049880616e-8,-2.093881733892149e-10,0.0,0.0,-57567.0
t7294,32735.736416076263,23272.263587235422,-3.3646358986910666e-6,0.0,0.0,5.3158348049679326e-8,-2.093881733813521e-10,0.0,0.0,-56008.0
t7295,32108.0954065754,20214.904596736997,-3.3653546552004456e-6,0.0,0.0,5.315834804711596e-8,-2.0938817341884067e-10,0.0,0.0,-52323.0
t7296,31351.17908410823,16238.820919204847,-3.366030673497986e-6,0.0,0.0,5.3158348042763647e-8,-2.0938817348907192e-10,0.0,0.0,-47590.0
t7297,31126.35245381037,13172.64754950332,-3.366640548899713e-6,0.0,0.0,5.315834803637776e-8,-2.0938817362660127e-10,0.0,0.0,-44299.0
t7298,30642.97519435351,11746.024810989478,-5.39537889661593e-6,0.0,0.0,5.2619573011012345e-8,-2.2478675837474346e-10,0.0,0.0,-42389.0
t7299,30478.10233210518,10850.89767317877,-5.336363720449077e-6,0.0,0.0,5.262900122420768e-8,-2.2451562523331812e-10,0.0,0.0,-41329.0
t7300,30414.401453610884,10445.598551615434,-5.278737623566287e-6,0.0,0.0,5.263844386063426e-8,-2.2424413719549741e-10,0.0,0.0,-40860.0
t7301,30129.621054969175,11340.378950200853,-5.222451375158884e-6,0.0,0.0,5.264790094672383e-8,-2.2397229376711934e-10,0.0,0.0,-41470.0
t7302,30133.368168888657,14233.631834427797,-3.369408940016021e-6,0.0,0.0,5.315834802604404e-8,-2.0938817392106927e-10,0.0,0.0,-44367.0
t7303,30395.665904415753,19614.33409889957,-3.368277858021532e-6,0.0,0.0,5.3158348027408355e-8,-2.093881739537454e-10,0.0,0.0,-50010.0
t7304,30588.642095197476,22208.357908115817,-3.366239261774655e-6,0.0,0.0,5.3158348026716925e-8,-2.093881740030257e-10,0.0,0.0,-52797.0
t7305,31538.59066137385,20829.409340715196,-2.1420076493939805e-6,0.0,0.0,5.3158348024265744e-8,-2.093881740682866e-10,0.0,0.0,-52368.0
t7306,70347.87291847632,2.3722715820803014e-6,-16819.87292089724,0.0,0.0,4.898134662787935e-8,-3.3404829845658714e-10,0.0,0.0,-53528.0
t7307,90468.60932897516,5.547801654674779e-6,-35095.60933457161,0.0,0.0,4.897718026322199e-8,-3.3417892823472447e-10,0.0,0.0,-55373.0
t7308,104768.34674586082,5.593463348848663e-6,-47521.34675150293,0.0,0.0,4.8981346681120294e-8,-3.340482968202251e-10,0.0,0.0,-57247.0
t7309,118036.715051452,5.591325656873522e-6,-58869.71505709198,0.0,0.0,4.8981346589515646e-8,-3.340482997075351e-10,0.0,0.0,-59167.0
t7310,121546.45855902617,5.589196105443952e-6,-60012.45856466399,0.0,0.0,4.8981346563749334e-8,-3.3404830053294805e-10,0.0,0.0,-61534.0
t7311,122163.33231899535,5.58707037844095e-6,-58672.33232463105,0.0,0.0,4.8981346547595847e-8,-3.3404830105294444e-10,0.0,0.0,-63491.0
t7312,118940.33268214215,5.584914685789224e-6,-53798.332687775706,0.0,0.0,4.8981346539882844e-8,-3.340483013055624e-10,0.0,0.0,-65142.0
t7313,108288.59885251013,5.695844487284311e-6,-42092.59885825462,0.0,0.0,4.900235857463694e-8,-3.3338970166953495e-10,0.0,0.0,-66196.0
t7314,86564.58489826102,5.638173273256108e-6,-21128.584903947885,0.0,0.0,4.90065597661929e-8,-3.3325805974469726e-10,0.0,0.0,-65436.0
t7315,56429.97707969017,7602.022924990445,-4.733035815857984e-6,0.0,0.0,5.2661318207278795e-8,-2.23586718618981e-10,0.0,0.0,-64032.0
t7316,34660.63255219088,29852.367450917387,-3.1617006570821807e-6,0.0,0.0,5.362357386074829e-8,-1.9624617356933795e-10,0.0,0.0,-64513.0
t7317,35631.134176615495,27089.86582649333,-3.1622476570574872e-6,0.0,0.0,5.3623573859703055e-8,-1.962461735862204e-10,0.0,0.0,-62721.0
t7318,35681.720169562235,23635.279833547065,-3.1627259510139274e-6,0.0,0.0,5.362357385540122e-8,-1.9624617368129012e-10,0.0,0.0,-59317.0
t7319,33804.41780443803,21117.582198671633,-3.1630983631803316e-6,0.0,0.0,5.3623573847562406e-8,-1.9624617386349746e-10,0.0,0.0,-54922.0
t7320,34507.00102541665,15369.998977693236,-3.1633087054496224e-6,0.0,0.0,5.3623573838169837e-8,-1.9624617407547115e-10,0.0,0.0,-49877.0
t7321,34106.06020064204,12186.939802467801,-3.163272675446403e-6,0.0,0.0,5.362357381078415e-8,-1.9624617480114448e-10,0.0,0.0,-46293.0
t7322,34310.277718196056,9506.722290371517,-8.620044531251496e-6,0.0,0.0,5.270110020389639e-8,-2.2244420279260748e-10,0.0,0.0,-43817.0
t7323,33613.31516305888,8384.684845337717,-8.449090885576239e-6,0.0,0.0,5.2710653254903375e-8,-2.221700027911837e-10,0.0,0.0,-41998.0
t7324,33585.21183407396,7916.788174158742,-8.285198656091656e-6,0.0,0.0,5.272022094068499e-8,-2.218954440616159e-10,0.0,0.0,-41502.0
t7325,33585.21183394605,8597.78817412938,-8.127936822711325e-6,0.0,0.0,5.2729803287283774e-8,-2.2162052611917663e-10,0.0,0.0,-42183.0
t7326,33678.88960108424,11373.110402025675,-3.1633486151514877e-6,0.0,0.0,5.362357377207405e-8,-1.96246175871981e-10,0.0,0.0,-45052.0
t7327,33144.92635274292,17639.073650362774,-3.159125073510857e-6,0.0,0.0,5.36235737701371e-8,-1.9624617599703948e-10,0.0,0.0,-50784.0
t7328,33334.155431968815,20098.844571130532,-3.15278566303083e-6,0.0,0.0,5.362357376386304e-8,-1.9624617620083923e-10,0.0,0.0,-53433.0
t7329,32793.30583424693,20235.694167633024,-1.9333924964853815e-6,0.0,0.0,5.36235737592706e-8,-1.962461763258514e-10,0.0,0.0,-53029.0
t7330,73093.4718469254,2.2526212709213534e-6,-18247.471849226615,0.0,0.0,4.891182113838066e-8,-3.362298744410883e-10,0.0,0.0,-54846.0
t7331,91998.2936619316,5.662639889042747e-6,-34725.29366764282,0.0,0.0,4.89077503642667e-8,-3.363577206299112e-10,0.0,0.0,-57273.0
t7332,107510.24351863089,5.709200835770874e-6,-48001.24352438867,0.0,0.0,4.891182118125055e-8,-3.362298731334194e-10,0.0,0.0,-59509.0
t7333,118897.33697984443,5.707018279646838e-6,-57368.336985600035,0.0,0.0,4.891182110202558e-8,-3.3622987563634317e-10,0.0,0.0,-61529.0
t7334,121428.82541320918,5.704844237292094e-6,-57444.82541896262,0.0,0.0,4.891182107981636e-8,-3.362298763506708e-10,0.0,0.0,-63984.0
t7335,122507.89165142312,5.702677169348656e-6,-56669.8916571744,0.0,0.0,4.8911821066096556e-8,-3.3622987679343334e-10,0.0,0.0,-65838.0
t7336,119364.34908674045,5.700508826378948e-6,-52076.34909248953,0.0,0.0,4.891182106032449e-8,-3.362298769835501e-10,0.0,0.0,-67288.0
t7337,108848.41386096398,5.81321873022413e-6,-41160.41386682582,0.0,0.0,4.8932281377286624e-8,-3.3558749270730493e-10,0.0,0.0,-67688.0
t7338,89407.65365156256,5.7546816963338324e-6,-23272.653657365845,0.0,0.0,4.893638599408142e-8,-3.3545865978590583e-10,0.0,0.0,-66135.0
t7339,60122.93338134173,3630.0666224497436,-3.843751930523613e-6,0.0,0.0,5.250319547805275e-8,-2.281384276787963e-10,0.0,0.0,-63753.0
t7340,36414.453075808706,26723.54692777944,-3.640555571430017e-6,0.0,0.0,5.2625633119733305e-8,-2.2461247733084463e-10,0.0,0.0,-63138.0
t7341,35661.283863840086,25267.71613974905,-3.6415339012622497e-6,0.0,0.0,5.2625633115411604e-8,-2.2461247743906916e-10,0.0,0.0,-60929.0
t7342,32892.16919709663,25503.830806493475,-3.6425021653773824e-6,0.0,0.0,5.262563310587706e-8,-2.246124776933454e-10,0.0,0.0,-58396.0
t7343,34525.909379951496,20582.09062363955,-3.6434554638348245e-6,0.0,0.0,5.262563309436159e-8,-2.2461247799592917e-10,0.0,0.0,-55108.0
t7344,33948.854361561804,17232.145642030184,-3.6443876684584354e-6,0.0,0.0,5.26256330780396e-8,-2.2461247842637134e-10,0.0,0.0,-51181.0
t7345,32301.999292359276,15313.000711233615,-3.6452914713826994e-6,0.0,0.0,5.262563305808338e-8,-2.2461247895933376e-10,0.0,0.0,-47615.0
t7346,32124.011543149365,13017.988460444398,-3.6461588458519263e-6,0.0,0.0,5.262563303588353e-8,-2.246124795655648e-10,0.0,0.0,-45142.0
t7347,32498.7225934675,10897.277410270894,-3.7907425473219507e-6,0.0,0.0,5.257264725619967e-8,-2.2613712132422667e-10,0.0,0.0,-43396.0
t7348,31442.037430096818,10954.96257349876,-3.6479794857166026e-6,0.0,0.0,5.262563296745019e-8,-2.2461248149338702e-10,0.0,0.0,-42397.0
t7349,30855.614635013804,11122.385368582514,-3.6487246286969187e-6,0.0,0.0,5.2625632969668104e-8,-2.2461248142302434e-10,0.0,0.0,-41978.0
t7350,30076.215648537178,12464.78435505986,-3.649438000423877e-6,0.0,0.0,5.262563295337076e-8,-2.246124819004967e-10,0.0,0.0,-42541.0
t7351,30349.75471535933,13817.245288238413,-3.6501443317051613e-6,0.0,0.0,5.2625632939431205e-8,-2.2461248232554666e-10,0.0,0.0,-44167.0
t7352,31616.27806727346,14387.721936325019,-3.650883500226283e-6,0.0,0.0,5.2625632930017995e-8,-2.2461248262151682e-10,0.0,0.0,-46004.0
t7353,30434.064700308005,17436.935302055277,-2.4156853018598455e-6,0.0,0.0,5.2625632924178775e-8,-2.2461248281313365e-10,0.0,0.0,-47871.0
t7354,66736.22911371046,2.546225037526454e-6,-15727.229116305349,0.0,0.0,4.900202391130645e-8,-3.3340018860256916e-10,0.0,0.0,-51009.0
t7355,88039.24661611594,5.51458299959471e-6,-33701.24662167919,0.0,0.0,4.899782899904766e-8,-3.3353164812388235e-10,0.0,0.0,-54338.0
t7356,103704.41055429624,5.559984932159793e-6,-46592.41055990489,0.0,0.0,4.9002023947798205e-8,-3.334001875157502e-10,0.0,0.0,-57112.0
t7357,114402.06954491141,5.557860437424311e-6,-55121.06955051792,0.0,0.0,4.9002023878445047e-8,-3.3340018970635587e-10,0.0,0.0,-59281.0
t7358,116994.68585349686,5.555744190639329e-6,-56083.68585910127,0.0,0.0,4.900202385790101e-8,-3.334001903623449e-10,0.0,0.0,-60911.0
t7359,117346.61005298197,5.553635470570697e-6,-55751.61005858427,0.0,0.0,4.900202384564641e-8,-3.334001907512942e-10,0.0,0.0,-61595.0
t7360,114143.24917210772,5.551532523779185e-6,-52330.24917770792,0.0,0.0,4.900202384027021e-8,-3.334001909213122e-10,0.0,0.0,-61813.0
t7361,101848.88088693786,5.661329508930915e-6,-40112.88089264788,0.0,0.0,4.9023090684103556e-8,-3.3274020200020233e-10,0.0,0.0,-61736.0
t7362,82715.74456020675,5.604308993405726e-6,-22252.744565859753,0.0,0.0,4.90273205303408e-8,-3.326077282871495e-10,0.0,0.0,-60463.0
t7363,53574.65564762334,5735.344356240966,-3.916794215859991e-6,0.0,0.0,5.270817396029163e-8,-2.222411599761236e-10,0.0,0.0,-59310.0
t7364,31762.277344479728,27705.722658924064,-3.4565787078936244e-6,0.0,0.0,5.2998121503095244e-8,-2.139473731658787e-10,0.0,0.0,-59468.0
t7365,33907.498114375405,23748.501889029132,-3.4573369102271566e-6,0.0,0.0,5.2998121500055924e-8,-2.1394737323770113e-10,0.0,0.0,-57656.0
t7366,33114.98424293368,22045.015760471564,-3.4580241956569507e-6,0.0,0.0,5.2998121490525056e-8,-2.1394737348739407e-10,0.0,0.0,-55160.0
t7367,30945.407258396743,21139.592745009068,-3.4586057219001742e-6,0.0,0.0,5.299812147552804e-8,-2.1394737388490836e-10,0.0,0.0,-52085.0
t7368,31258.290986692868,17346.70901671337,-3.4590313899051255e-6,0.0,0.0,5.2998121457521946e-8,-2.1394737435967076e-10,0.0,0.0,-48605.0
t7369,31320.118310577156,13530.88169282928,-3.4592302681346727e-6,0.0,0.0,5.299812143520538e-8,-2.1394737494757106e-10,0.0,0.0,-44851.0
t7370,28920.094028961863,13562.90597444445,-3.459103989298384e-6,0.0,0.0,5.299812141120477e-8,-2.139473755969208e-10,0.0,0.0,-42483.0
t7371,28419.854775985004,12574.145227420726,-3.4585199573884873e-6,0.0,0.0,5.2998121387189465e-8,-2.1394737625756577e-10,0.0,0.0,-40994.0
t7372,28498.544096739795,11510.45590666472,-3.4573058600311653e-6,0.0,0.0,5.29981213643549e-8,-2.1394737689168734e-10,0.0,0.0,-40009.0
t7373,28824.542711053764,10681.457292348692,-3.4552472895718704e-6,0.0,0.0,5.2998121344205686e-8,-2.139473774571699e-10,0.0,0.0,-39506.0
t7374,28492.92343065341,11036.07657274589,-3.4520890621411333e-6,0.0,0.0,5.299812132782487e-8,-2.1394737792456678e-10,0.0,0.0,-39529.0
t7375,28822.669155177664,11316.330848217083,-3.4475378821993107e-6,0.0,0.0,5.2998121315688e-8,-2.1394737828134532e-10,0.0,0.0,-40139.0
t7376,28871.38159120302,12493.618412185457,-3.441261915504989e-6,0.0,0.0,5.299812130802599e-8,-2.1394737852048217e-10,0.0,0.0,-41365.0
t7377,28710.25583817922,14215.744163959644,-2.1916608303584136e-6,0.0,0.0,5.2998121304316887e-8,-2.139473786508764e-10,0.0,0.0,-42926.0
t7378,62375.8491090195,2.4174600297692354e-6,-16170.84911148556,0.0,0.0,4.892953341044705e-8,-3.3567375094015875e-10,0.0,0.0,-46205.0
t7379,88381.6129260221,5.6792414091106966e-6,-39527.61293174995,0.0,0.0,4.8929533465505004e-8,-3.356737492435743e-10,0.0,0.0,-48854.0
t7380,106814.02849376085,5.677070349431978e-6,-56055.02849948652,0.0,0.0,4.892953336382142e-8,-3.3567375245629297e-10,0.0,0.0,-50759.0
t7381,114217.10916005229,5.674907994971578e-6,-61456.10916577579,0.0,0.0,4.8929533331517924e-8,-3.356737534905452e-10,0.0,0.0,-52761.0
t7382,115566.42976318586,5.672753469686898e-6,-60837.42976890722,0.0,0.0,4.892953330813328e-8,-3.35673754243044e-10,0.0,0.0,-54729.0
t7383,116735.68588460778,5.670606169061961e-6,-60312.68589032702,0.0,0.0,4.8929533292856244e-8,-3.3567375473744074e-10,0.0,0.0,-56423.0
t7384,113646.72455817183,5.668461102909284e-6,-56059.724563888914,0.0,0.0,4.8929533286201086e-8,-3.356737549560422e-10,0.0,0.0,-57587.0
t7385,101197.67556927717,5.805047424268718e-6,-43043.67557513082,0.0,0.0,4.895423708024255e-8,-3.3489850995917143e-10,0.0,0.0,-58154.0
t7386,81809.67967445275,5.731596686802348e-6,-23845.679680232985,0.0,0.0,4.895837194459316e-8,-3.3476879623088614e-10,0.0,0.0,-57964.0
t7387,54832.20420975461,3331.7957947210252,-4.527975452645871e-6,0.0,0.0,5.2552694230540196e-8,-2.2671175044770941e-10,0.0,0.0,-58164.0
t7388,31915.934331867957,27689.065671386692,-3.3077071188494354e-6,0.0,0.0,5.3273672551771614e-8,-2.0611715577803316e-10,0.0,0.0,-59605.0
t7389,32386.196703431997,25861.803299823194,-3.3082595777013568e-6,0.0,0.0,5.3273672549686365e-8,-2.0611715582611321e-10,0.0,0.0,-58248.0
t7390,31342.6264275585,24409.373575697144,-3.3087062515553157e-6,0.0,0.0,5.327367254335851e-8,-2.0611715598374587e-10,0.0,0.0,-55752.0
t7391,31460.660409408563,21288.339593847377,-3.3089915422544945e-6,0.0,0.0,5.32736725344701e-8,-2.0611715620680694e-10,0.0,0.0,-52749.0
t7392,31462.533965128037,17329.466038127932,-3.309032473397096e-6,0.0,0.0,5.327367252234628e-8,-2.0611715650700396e-10,0.0,0.0,-48792.0
t7393,31348.247094706363,13560.75290854929,-3.308706542692655e-6,0.0,0.0,5.327367250675802e-8,-2.061171568987336e-10,0.0,0.0,-44909.0
t7394,31494.384399822884,10607.615606541336,-6.416578298821781e-6,0.0,0.0,5.258202540363051e-8,-2.2586713180073047e-10,0.0,0.0,-42102.0
t7395,31432.55707648909,9164.442929787969,-6.329421068829197e-6,0.0,0.0,5.2591396477474065e-8,-2.2559740503791273e-10,0.0,0.0,-40597.0
t7396,31655.51015193941,8231.489854253003,-6.244784528620942e-6,0.0,0.0,5.260078185858198e-8,-2.253273257010248e-10,0.0,0.0,-39887.0
t7397,31603.050604804146,8230.94940130603,-6.162559742080029e-6,0.0,0.0,5.2610181570421025e-8,-2.250568933675821e-10,0.0,0.0,-39834.0
t7398,31619.91260208462,9241.087403945643,-6.082643875999173e-6,0.0,0.0,5.26195956471905e-8,-2.2478610731555427e-10,0.0,0.0,-40861.0
t7399,31402.580196540177,12836.419806713595,-3.3068350388655894e-6,0.0,0.0,5.3273672420884477e-8,-2.0611715932167077e-10,0.0,0.0,-44239.0
t7400,30964.16826634949,18834.831736896143,-3.298694554542809e-6,0.0,0.0,5.32736724130845e-8,-2.0611715961355773e-10,0.0,0.0,-49799.0
t7401,31089.696467268095,20248.303534725932,-2.0470892466636076e-6,0.0,0.0,5.3273672407756545e-8,-2.0611715978139586e-10,0.0,0.0,-51338.0
