Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25745383836329e-7,-1.1473111112840824e-10,0.0,0.0,4.2563065272520056e-7
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2520150600466877e-7,-1.1487466646630201e-10,0.0,0.0,4.250866313382025e-7
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389568312093616e-7,-1.2078637162483712e-10,0.0,0.0,4.0377489674931133e-7
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038947736262344e-7,-1.207863716578991e-10,0.0,0.0,4.0377398725457647e-7
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038947736262344e-7,-1.2078637162701744e-10,0.0,0.0,4.037739872546074e-7
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389568312093616e-7,-1.2078637161615754e-10,0.0,0.0,4.0377489674932e-7
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2889496398856863e-7,4.288958734832704e-7,0.0,0.0,8.57790837471839e-7
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817414709483273e-7,8.817441994324327e-7,0.0,0.0,1.76348567038076e-6
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817405614536256e-7,8.81758751347661e-7,0.0,0.0,1.7634993128012866e-6
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817414709483273e-7,8.817441994324327e-7,0.0,0.0,1.76348567038076e-6
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817414709483273e-7,8.817296475172043e-7,0.0,0.0,1.7634711184655316e-6
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817423804430291e-7,8.81758751347661e-7,0.0,0.0,1.7635011317906901e-6
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817405614536256e-7,8.817441994324327e-7,0.0,0.0,1.7634847608860582e-6
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.817414709483273e-7,8.817296475172043e-7,0.0,0.0,1.7634711184655316e-6
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.736169547773898e-7,8.736169547773898e-7,0.0,0.0,1.7472339095547795e-6
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.725046427571215e-7,8.725037332624197e-7,0.0,0.0,1.7450083760195412e-6
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527984517859295e-7,-1.377916001760214e-10,0.0,0.0,3.5266066018575347e-7
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527989065332804e-7,-1.3779160015155274e-10,0.0,0.0,3.526611149331288e-7
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527984517859295e-7,-1.3779160009507533e-10,0.0,0.0,3.526606601858344e-7
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527984517859295e-7,-1.377915999849586e-10,0.0,0.0,3.5266066018594453e-7
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527984517859295e-7,-1.377915998338657e-10,0.0,0.0,3.526606601860956e-7
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527979970385786e-7,-1.3779159961364745e-10,0.0,0.0,3.5266020543896496e-7
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2008286982309073e-7,-1.1624112387463819e-10,0.0,0.0,4.199666286992161e-7
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2008286982309073e-7,-1.1624112366119555e-10,0.0,0.0,4.1996662869942953e-7
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2008241507573985e-7,-1.1624112373626461e-10,0.0,0.0,4.199661739520036e-7
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527979970385786e-7,-1.377915987255121e-10,0.0,0.0,3.526602054398531e-7
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527979970385786e-7,-1.3779159855216888e-10,0.0,0.0,3.5266020544002645e-7
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527979970385786e-7,-1.3779159837081078e-10,0.0,0.0,3.526602054402078e-7
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5279811072541634e-7,-1.3779159821107938e-10,0.0,0.0,3.5266031912720527e-7
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5279811072541634e-7,-1.3779159808545678e-10,0.0,0.0,3.526603191273309e-7
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527979970385786e-7,3.527984517859295e-7,0.0,0.0,7.055964488245081e-7
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490970569459023e-7,9.490977390669286e-7,0.0,0.0,1.898194796012831e-6
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.527298061584588e-7,9.527284419164062e-7,0.0,0.0,1.905458248074865e-6
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.515172223473201e-7,9.515206329524517e-7,0.0,0.0,1.9030378552997718e-6
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.503062585736188e-7,9.503128239884973e-7,0.0,0.0,1.900619082562116e-6
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490968864156457e-7,9.491050150245428e-7,0.0,0.0,1.8982019014401885e-6
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490968864156457e-7,9.490904631093144e-7,0.0,0.0,1.8981873495249602e-6
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466826895732083e-7,9.466821211390197e-7,0.0,0.0,1.893364810712228e-6
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.454779501538724e-7,9.454815881326795e-7,0.0,0.0,1.8909595382865518e-6
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588569026964251e-7,4.5885462895967066e-7,0.0,0.0,9.177115316560958e-7
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967961674788967e-7,-1.2289323187211651e-10,0.0,0.0,3.9667327424702454e-7
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9679594010522123e-7,-1.2289323212347178e-10,0.0,0.0,3.9667304687309774e-7
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9679576957496465e-7,-1.228932325968888e-10,0.0,0.0,3.966728763423678e-7
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967961674788967e-7,-1.228932333365823e-10,0.0,0.0,3.966732742455601e-7
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967961674788967e-7,-1.2289323432180903e-10,0.0,0.0,3.9667327424457487e-7
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967961674788967e-7,-1.2289323553758133e-10,0.0,0.0,3.966732742433591e-7
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.662715582526289e-7,-1.0497061987469591e-10,0.0,0.0,4.661665876327542e-7
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6627246774733067e-7,-1.0497060563028812e-10,0.0,0.0,4.661674971417004e-7
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656767487176694e-7,-1.0510193681291576e-10,0.0,0.0,4.655716467808565e-7
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.650819391827099e-7,-1.0523343823222875e-10,0.0,0.0,4.649767057444777e-7
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967961674788967e-7,-1.2289324401649449e-10,0.0,0.0,3.966732742348802e-7
