Segment,1,2,3,4,Total
t7134,-1.4695422500387676e-10,9.848106616105553e-10,8.370036453519917e-9,4.6059623409899095e-8,5.5267516300025694e-8
t7135,-1.4695422515230703e-10,9.848106614317103e-10,8.3700364530307e-9,4.6059623407127523e-8,5.526751629643762e-8
t7136,-1.4695422524938926e-10,9.848106613132235e-10,8.37003645270358e-9,4.6059623404772103e-8,5.526751629353951e-8
t7137,-1.4695422534120732e-10,9.84810661198721e-10,8.370036452382623e-9,4.6059623401663373e-8,5.526751628990351e-8
t7138,-3.0578477674296734e-10,7.877614076198349e-10,7.825529604755098e-9,4.127944225550875e-8,4.9586948491140715e-8
t7139,-3.0645081047984463e-10,7.869366426410027e-10,7.823277799811359e-9,4.12608115412462e-8,4.956457517321872e-8
t7140,-3.0628462285405834e-10,7.871424354268295e-10,7.823839642133577e-9,4.126545921877994e-8,4.957015667348628e-8
t7141,-3.061182214639622e-10,7.873484937171756e-10,7.824402223329193e-9,4.127011355910736e-8,4.9575746054689766e-8
t7142,-3.059516060872519e-10,7.875548177911949e-10,7.82496554421661e-9,4.127477457148794e-8,4.958134332740849e-8
t7143,-3.057847764867893e-10,7.877614079448394e-10,7.825529605657226e-9,4.1279442265108684e-8,4.958694850222396e-8
t7144,-3.056177322425304e-10,7.879682647012819e-10,7.826094409134376e-9,4.128411665450694e-8,4.959256159610007e-8
t7145,-3.05450473182699e-10,7.881753882769508e-10,7.826659955295338e-9,4.1288797747498646e-8,4.959818261788824e-8
t7146,-3.052829990377858e-10,7.8838277900807e-10,7.827226245112284e-9,4.129348555425291e-8,4.960381157933548e-8
t7147,-1.6553379086194024e-10,9.617226965982711e-10,8.305559088021695e-9,4.546345173906213e-8,5.4565199732820156e-8
t7148,-1.3583964142776682e-10,9.986270210309705e-10,8.408708389016907e-9,4.642132970837264e-8,5.569282547699275e-8
t7149,-1.3583964148315194e-10,9.986270209609077e-10,8.40870838881831e-9,4.642132970612315e-8,5.569282547441922e-8
t7150,-1.358396416193538e-10,9.986270207890313e-10,8.408708388331865e-9,4.642132970073921e-8,5.5692825468240755e-8
t7151,-1.3583964181659447e-10,9.986270205397608e-10,8.408708387625688e-9,4.642132969280982e-8,5.5692825459158675e-8
t7152,-1.3583964203842244e-10,9.986270202590499e-10,8.40870838682973e-9,4.6421329683758226e-8,5.569282544880858e-8
t7153,-1.770289352253088e-10,9.474432201068224e-10,8.26577203211442e-9,4.5099806631801264e-8,5.41359929487972e-8
t7154,-1.7669507536292663e-10,9.478578929262285e-10,8.266926461114086e-9,4.511031285503794e-8,5.414840213371533e-8
t7155,-1.7636077491717527e-10,9.48273116209169e-10,8.268082481162884e-9,4.512083624264228e-8,5.4160831065097156e-8
t7156,-1.7602603331210064e-10,9.486888906842276e-10,8.269240094527722e-9,4.513137682749411e-8,5.417327977939396e-8
t7157,-1.756908483982066e-10,9.491052190340942e-10,8.270399308916614e-9,4.514193469195612e-8,5.4185748371508616e-8
t7158,-1.3583964320258762e-10,9.986270188042712e-10,8.408708382739888e-9,4.6421329642959905e-8,5.5692825401301474e-8
t7159,-1.358396433077827e-10,9.98627018679639e-10,8.40870838240273e-9,4.6421329641761095e-8,5.569282539953568e-8
t7160,-1.358396434064525e-10,9.98627018559502e-10,8.408708382071106e-9,4.6421329639456e-8,5.5692825396680155e-8
t7161,-1.3583964345253058e-10,9.986270185015444e-10,8.408708381907437e-9,4.6421329637702775e-8,5.569282539465923e-8
t7162,-2.33904561801667e-10,8.768475430300143e-10,8.070085647588678e-9,4.335678765841571e-8,5.2069816287232734e-8
t7163,-3.376191318320724e-10,7.48354481449585e-10,7.71818974177523e-9,4.0401062670666545e-8,4.852998776205929e-8
t7164,-3.378711188986963e-10,7.480426695860012e-10,7.717342437887824e-9,4.03942071321517e-8,4.852172112072683e-8
t7165,-3.377452051507692e-10,7.481984765619443e-10,7.717765816948537e-9,4.0397632542348225e-8,4.8525851630707935e-8
t7166,-3.3761913104594566e-10,7.483544824222069e-10,7.718189744417974e-9,4.0401062692012794e-8,4.852998778780703e-8
t7167,-3.3761913260013717e-10,7.48354480498576e-10,7.71818973918984e-9,4.040106264958788e-8,4.852998773667616e-8
t7168,-3.376191329638866e-10,7.483544800478978e-10,7.718189737964085e-9,4.0401062639517544e-8,4.852998772456564e-8
t7169,-3.3761913302870136e-10,7.483544799671596e-10,7.718189737743678e-9,4.0401062637590795e-8,4.852998772227293e-8
t7170,-3.3711321503421523e-10,7.489805145716102e-10,7.7198909929886e-9,4.041483115229285e-8,4.8546589444818845e-8
t7171,-2.315592770707277e-10,8.797567297232987e-10,8.078116520602032e-9,4.3426868411481e-8,5.21531823847356e-8
t7172,-2.154369182254257e-10,8.997598623714337e-10,8.133412636394666e-9,4.39127304263527e-8,5.273046600689337e-8
t7173,-2.1543691832645794e-10,8.9975986224531e-10,8.133412636044149e-9,4.391273042303168e-8,5.273046600299468e-8
t7174,-2.1543691848819367e-10,8.997598620432754e-10,8.133412635482419e-9,4.391273041767125e-8,5.273046599670875e-8
t7175,-2.1543691872269382e-10,8.997598617499296e-10,8.133412634666003e-9,4.391273040975699e-8,5.273046598745023e-8
t7176,-2.154369189354672e-10,8.997598614824236e-10,8.133412633918956e-9,4.3912730402122556e-8,5.273046597858847e-8
t7177,-2.154369193030413e-10,8.997598610231873e-10,8.13341263264196e-9,4.3912730389913854e-8,5.273046596427596e-8
t7178,-2.1543691949045955e-10,8.99759860788319e-10,8.133412631987488e-9,4.391273038344649e-8,5.273046595673184e-8
t7179,-2.1543691974512114e-10,8.997598604711754e-10,8.133412631107563e-9,4.391273037533465e-8,5.2730465947168265e-8
t7180,-2.1543691995436014e-10,8.99759860210985e-10,8.133412630386389e-9,4.3912730368799996e-8,5.273046593944301e-8
t7181,-2.1543692008112007e-10,8.997598600542733e-10,8.133412629953785e-9,4.3912730365151725e-8,5.273046593507866e-8
t7182,-2.1543692017769172e-10,8.997598599364675e-10,8.13341262963164e-9,4.391273036290885e-8,5.273046593229926e-8
t7183,-2.1543692027326986e-10,8.997598598210158e-10,8.13341262931817e-9,4.391273036107637e-8,5.273046592994229e-8
t7184,-2.154369203506275e-10,8.997598597282448e-10,8.133412629067601e-9,4.391273035982071e-8,5.273046592826593e-8
t7185,-2.154369204380337e-10,8.997598596221281e-10,8.13341262877841e-9,4.39127303579619e-8,5.27304659259244e-8
t7186,-3.798166155624034e-10,6.961642652143404e-10,7.576812818123458e-9,3.927367393785356e-8,4.716683440562895e-8
t7187,-4.1330474189556624e-10,6.547822896075256e-10,7.465343374739065e-9,3.8407576288085196e-8,4.611439721053622e-8
t7188,-4.1330474212509e-10,6.547822893232643e-10,7.46534337397387e-9,3.840757628202024e-8,4.611439720319229e-8
t7189,-4.133047422286813e-10,6.547822891939869e-10,7.465343373624052e-9,3.8407576279002786e-8,4.611439719959214e-8
t7190,-4.1330474221237115e-10,6.547822892127699e-10,7.465343373671966e-9,3.8407576279028276e-8,4.611439719970064e-8
t7191,-4.13304742225957e-10,6.547822891946968e-10,7.465343373620988e-9,3.840757627831227e-8,4.611439719890199e-8
t7192,-4.133047421803061e-10,6.547822892503354e-10,7.465343373769102e-9,3.8407576279262295e-8,4.6114397200101425e-8
t7193,-4.13304742206276e-10,6.547822892181222e-10,7.465343373682294e-9,3.8407576278562103e-8,4.6114397199256245e-8
t7194,-3.787222185440317e-10,6.975171781573759e-10,7.580466488099922e-9,3.9302397729023054e-8,4.720165917673632e-8
t7195,-3.786482812628545e-10,6.97608581974642e-10,7.580713354241386e-9,3.930433927595329e-8,4.720401293090646e-8
t7196,-2.0198436387075041e-10,9.164562992572186e-10,8.179671052099508e-9,4.432369636547357e-8,5.321783935295955e-8
t7197,-2.019843638241804e-10,9.16456299314903e-10,8.179671052259253e-9,4.432369636686271e-8,5.3217839354612685e-8
t7198,-2.0198436381598646e-10,9.164562993240419e-10,8.179671052282613e-9,4.4323696366760934e-8,5.32178393545516e-8
t7199,-2.0198436381819025e-10,9.164562993191972e-10,8.179671052265123e-9,4.432369636597058e-8,5.3217839353736714e-8
t7200,-2.0198436383005403e-10,9.164562993012334e-10,8.17967105220906e-9,4.432369636449519e-8,5.321783935217543e-8
t7201,-2.0198436386035048e-10,9.164562992607813e-10,8.179671052091392e-9,4.432369636258831e-8,5.321783935008013e-8
t7202,-2.0198436389839425e-10,9.164562992118672e-10,8.17967105195248e-9,4.432369636083984e-8,5.32178393481058e-8
t7203,-2.0198436395494988e-10,9.164562991407559e-10,8.179671051753515e-9,4.432369635879002e-8,5.321783934572934e-8
t7204,-2.019843640129359e-10,9.164562990686622e-10,8.179671051553349e-9,4.432369635696827e-8,5.321783934357734e-8
t7205,-2.0198436408262678e-10,9.164562989826219e-10,8.179671051315632e-9,4.432369635498656e-8,5.321783934120219e-8
t7206,-2.01984364155378e-10,9.164562988938248e-10,8.179671051072282e-9,4.4323696353268964e-8,5.3217839339079695e-8
t7207,-2.0198436423752077e-10,9.16456298794431e-10,8.179671050801576e-9,4.432369635162588e-8,5.321783933698436e-8
t7208,-2.0198436431922737e-10,9.164562986959591e-10,8.179671050534165e-9,4.4323696350126796e-8,5.3217839335037694e-8
t7209,-2.0198436444472822e-10,9.164562985422755e-10,8.179671050111998e-9,4.4323696346991e-8,5.321783933120054e-8
t7210,-4.1330474232488193e-10,6.547822890744324e-10,7.465343373301452e-9,3.8407576276342957e-8,4.6114397196393955e-8
t7211,-4.133047420741341e-10,6.547822893837853e-10,7.46534337413198e-9,3.840757628262782e-8,4.611439720406945e-8
t7212,-4.1330474224831783e-10,6.547822891677489e-10,7.465343373549849e-9,3.840757627793544e-8,4.611439719840472e-8
t7213,-4.133047422707761e-10,6.547822891395071e-10,7.465343373473024e-9,3.8407576277219033e-8,4.611439719756079e-8
t7214,-4.1330474227076586e-10,6.547822891389533e-10,7.465343373470478e-9,3.8407576277057866e-8,4.611439719739653e-8
t7215,-4.133047422779543e-10,6.547822891293901e-10,7.465343373443507e-9,3.840757627667899e-8,4.6114397196973935e-8
t7216,-4.1330474228526075e-10,6.547822891201405e-10,7.465343373418235e-9,3.840757627642866e-8,4.6114397196681774e-8
t7217,-4.133047422654824e-10,6.54782289144687e-10,7.465343373484409e-9,3.840757627696623e-8,4.611439719732984e-8
t7218,-4.13304742238162e-10,6.54782289178922e-10,7.465343373577308e-9,3.840757627780226e-8,4.611439719832033e-8
t7219,-4.133047419901007e-10,6.547822894868531e-10,7.46534337440755e-9,3.840757628456069e-8,4.611439720646499e-8
t7220,-1.9616978919262447e-10,9.236745917839028e-10,8.199698899192603e-9,4.450291910877501e-8,5.343012281055889e-8
t7221,-1.9616978913270653e-10,9.236745918583061e-10,8.199698899399156e-9,4.450291911063119e-8,5.343012281275594e-8
t7222,-1.9616978909630955e-10,9.236745919018848e-10,8.199698899517036e-9,4.450291911120305e-8,5.343012281352566e-8
t7223,-1.9616978907017103e-10,9.236745919310207e-10,8.199698899591509e-9,4.450291911086757e-8,5.3430122813319926e-8
t7224,-1.9616978906092868e-10,9.236745919382619e-10,8.199698899603452e-9,4.450291910969378e-8,5.3430122812174565e-8
t7225,-1.9616978910760007e-10,9.236745918771553e-10,8.199698899427732e-9,4.450291910716051e-8,5.34301228093578e-8
t7226,-2.346498769756768e-10,8.759230569948264e-10,8.067534178631723e-9,4.3334547925039323e-8,5.2043355283690196e-8
t7227,-2.346498168700051e-10,8.7592313154888e-10,8.067534384379995e-9,4.33345497178964e-8,5.2043357416955267e-8
t7228,-1.9616978918788046e-10,9.236745917762565e-10,8.199698899145285e-9,4.450291910425547e-8,5.3430122805989134e-8
t7229,-1.9616978901661993e-10,9.236745919912516e-10,8.199698899746652e-9,4.4502919110367575e-8,5.343012281308886e-8
t7230,-1.9616978898376007e-10,9.23674592037761e-10,8.199698899886768e-9,4.450291911335235e-8,5.3430122816293124e-8
t7231,-1.9616978897093397e-10,9.236745920610086e-10,8.19969889996541e-9,4.450291911627266e-8,5.343012281932814e-8
t7232,-1.9616978897737137e-10,9.236745920559417e-10,8.199698899956992e-9,4.450291911708278e-8,5.3430122820118345e-8
t7233,-1.9616978905927567e-10,9.236745919537711e-10,8.199698899672445e-9,4.450291911438345e-8,5.343012281695039e-8
t7234,-4.1330474206985977e-10,6.547822893955448e-10,7.465343374175659e-9,3.8407576284588525e-8,4.611439720608987e-8
t7235,-4.133047424843312e-10,6.547822888830528e-10,7.465343372797623e-9,3.840757627387123e-8,4.611439719306757e-8
t7236,-4.133047422429862e-10,6.547822891802452e-10,7.46534337359445e-9,3.840757627976036e-8,4.611439720029207e-8
t7237,-4.133047422596842e-10,6.547822891587895e-10,7.465343373535254e-9,3.840757627909779e-8,4.611439719953215e-8
t7238,-4.133047422613074e-10,6.547822891565006e-10,7.465343373528577e-9,3.840757627897502e-8,4.611439719939879e-8
t7239,-4.1330474225635854e-10,6.547822891622932e-10,7.465343373543543e-9,3.840757627900972e-8,4.6114397199459195e-8
t7240,-4.1330474224792833e-10,6.547822891725971e-10,7.465343373571017e-9,3.8407576279193236e-8,4.611439719968892e-8
t7241,-4.1330474219203196e-10,6.547822892418152e-10,7.465343373757337e-9,3.8407576280667854e-8,4.6114397201474975e-8
t7242,-4.1330474200573186e-10,6.547822894716916e-10,7.465343374374535e-9,3.8407576285346487e-8,4.611439720718698e-8
t7243,-4.131059790375258e-10,6.550278099910679e-10,7.466003093825138e-9,3.8412644567578216e-8,4.61205694923569e-8
t7244,-1.9315527462414805e-10,9.274172363731189e-10,8.210090168649429e-9,4.459621760243294e-8,5.3540569732831334e-8
t7245,-1.9315527456815408e-10,9.274172364420436e-10,8.210090168839692e-9,4.4596217603962216e-8,5.35405697346758e-8
t7246,-1.931552745382777e-10,9.274172364769841e-10,8.210090168932561e-9,4.459621760414273e-8,5.3540569735014e-8
t7247,-1.9315527452473082e-10,9.274172364896815e-10,8.210090168959885e-9,4.4596217603138774e-8,5.354056973406361e-8
t7248,-1.9315527456930334e-10,9.274172364295903e-10,8.210090168783838e-9,4.459621760011491e-8,5.354056973075904e-8
t7249,-1.9315527476147262e-10,9.274172361876716e-10,8.210090168105604e-9,4.459621759301026e-8,5.354056972254206e-8
t7250,-2.321185059001226e-10,8.790630250646638e-10,8.076201275811904e-9,4.341014412807905e-8,5.2133289923055495e-8
t7251,-2.3211850591054318e-10,8.790630250512305e-10,8.076201275773855e-9,4.341014412759885e-8,5.2133289922513394e-8
t7252,-2.3211850585673214e-10,8.790630251184262e-10,8.076201275960214e-9,4.341014412935568e-8,5.2133289924577587e-8
t7253,-1.93155274790419e-10,9.274172361518288e-10,8.210090168006253e-9,4.4596217592146556e-8,5.354056972151422e-8
t7254,-1.931552747732996e-10,9.27417236178347e-10,8.210090168090045e-9,4.459621759449598e-8,5.3540569723991076e-8
t7255,-1.931552748133675e-10,9.274172361358272e-10,8.210090167985901e-9,4.459621759575281e-8,5.354056972506117e-8
t7256,-1.9315527485709292e-10,9.274172360841897e-10,8.210090167847605e-9,4.459621759531347e-8,5.354056972438817e-8
t7257,-1.9315527494905876e-10,9.274172359689423e-10,8.210090167525499e-9,4.4596217592094735e-8,5.354056972064012e-8
t7258,-4.133047420621903e-10,6.547822894035992e-10,7.465343374194656e-9,3.840757628437848e-8,4.6114397205914546e-8
t7259,-4.1330474145108105e-10,6.547822901579989e-10,7.465343376220837e-9,3.8407576299826005e-8,4.6114397224753756e-8
t7260,-4.133047422277024e-10,6.547822891983965e-10,7.465343373641866e-9,3.840757627994241e-8,4.611439720055497e-8
t7261,-4.133047422414392e-10,6.547822891812162e-10,7.465343373595304e-9,3.840757627953125e-8,4.611439720006633e-8
t7262,-4.133047422458157e-10,6.547822891760764e-10,7.465343373581988e-9,3.840757627949521e-8,4.611439720000746e-8
t7263,-4.1330474223903826e-10,6.547822891846506e-10,7.465343373605409e-9,3.840757627972615e-8,4.611439720027717e-8
t7264,-4.1330474221915904e-10,6.54782289209728e-10,7.465343373673766e-9,3.840757628038231e-8,4.611439720104665e-8
t7265,-4.1330474214998007e-10,6.547822892956481e-10,7.465343373905504e-9,3.8407576282279585e-8,4.611439720333076e-8
t7266,-4.133047419478388e-10,6.547822895450883e-10,7.46534337457527e-9,3.840757628736158e-8,4.6114397209534096e-8
t7267,-4.1320567090870123e-10,6.549046661877898e-10,7.465672201082788e-9,3.841010240593072e-8,4.6117473602292595e-8
t7268,-1.9610400117720566e-10,9.237562675257784e-10,8.199925617277411e-9,4.4504952441075326e-8,5.343253032470131e-8
t7269,-1.961040011770072e-10,9.237562675254159e-10,8.199925617275232e-9,4.4504952440871204e-8,5.343253032449484e-8
t7270,-1.9610400131870447e-10,9.237562673471393e-10,8.199925616775815e-9,4.450495243567851e-8,5.343253031848276e-8
t7271,-1.9610400155981452e-10,9.237562670436454e-10,8.199925615925353e-9,4.450495242679368e-8,5.3432530308202866e-8
t7272,-1.9610400190510434e-10,9.237562666095254e-10,8.199925614709812e-9,4.4504952414244796e-8,5.343253029365903e-8
t7273,-2.345946333692378e-10,8.759915803987716e-10,8.067723285047371e-9,4.333619583979693e-8,5.204531607187383e-8
t7274,-2.345946351749652e-10,8.759915781563177e-10,8.067723278853691e-9,4.333619578504822e-8,5.204531600688326e-8
t7275,-2.3433631407581805e-10,8.763119972285288e-10,8.0686075713779e-9,4.334390259479163e-8,5.2054485849322236e-8
t7276,-2.340776547578421e-10,8.766328377567576e-10,8.069493061561454e-9,4.335162131852412e-8,5.206366956308449e-8
t7277,-2.338186579446219e-10,8.769540988522538e-10,8.070379747091769e-9,4.335935194284428e-8,5.207286713084368e-8
t7278,-1.961040008516049e-10,9.237562679156104e-10,8.199925618331763e-9,4.450495244617482e-8,5.343253033157059e-8
t7279,-1.9610400037396916e-10,9.237562685162646e-10,8.199925620013873e-9,4.45049524635814e-8,5.343253035173757e-8
t7280,-1.961040000502155e-10,9.237562689211212e-10,8.199925621143309e-9,4.4504952474593174e-8,5.3432530364607385e-8
t7281,-1.96103999900828e-10,9.237562691058293e-10,8.19992562165459e-9,4.45049524789512e-8,5.343253036981079e-8
t7282,-3.4119700691457396e-10,7.439273465324721e-10,7.706162625476771e-9,4.0303864350762323e-8,4.8412757315856995e-8
t7283,-3.4107534149347697e-10,7.440778849308672e-10,7.706571484897123e-9,4.0307164596757056e-8,4.8416738625091566e-8
t7284,-3.411970109008968e-10,7.439273416024113e-10,7.706162612091223e-9,4.0303864243325664e-8,4.84127571861184e-8
t7285,-3.4119701180240007e-10,7.439273404878157e-10,7.706162609065628e-9,4.0303864219129837e-8,4.841275715688088e-8
t7286,-3.411970124104745e-10,7.439273397368698e-10,7.706162607028789e-9,4.030386420307089e-8,4.8412757137426076e-8
t7287,-3.411970127416879e-10,7.439273393282632e-10,7.706162605921313e-9,4.0303864194454106e-8,4.8412757126962e-8
t7288,-3.4119701277392484e-10,7.439273392894694e-10,7.70616260581801e-9,4.030386419391148e-8,4.8412757126245036e-8
t7289,-3.411970124511551e-10,7.439273396897319e-10,7.706162606906793e-9,4.030386420293822e-8,4.841275713708359e-8
t7290,-3.411970118760094e-10,7.439273404010421e-10,7.706162608838071e-9,4.030386421844027e-8,4.8412757155803376e-8
t7291,-2.4075977578345376e-10,8.683449674929192e-10,8.046630380791717e-9,4.3152801885944386e-8,5.182701745844557e-8
t7292,-2.0938817343671785e-10,9.072665241179675e-10,8.154198621826539e-9,4.409688290266401e-8,5.2948959875171795e-8
t7293,-2.093881733892149e-10,9.072665241757671e-10,8.154198621984433e-9,4.409688290372041e-8,5.294895987649139e-8
t7294,-2.093881733813521e-10,9.072665241841444e-10,8.154198622004988e-9,4.40968829034902e-8,5.294895987629798e-8
t7295,-2.0938817341884067e-10,9.072665241340279e-10,8.154198621859236e-9,4.4096882901122694e-8,5.294895987369712e-8
t7296,-2.0938817348907192e-10,9.072665240414342e-10,8.154198621592293e-9,4.409688289712992e-8,5.2948959869274573e-8
t7297,-2.0938817362660127e-10,9.072665238662873e-10,8.154198621098509e-9,4.4096882891412964e-8,5.2948959862751156e-8
t7298,-2.2478675837474346e-10,8.881585298647478e-10,8.101325834008904e-9,4.363008864713869e-8,5.23947862526376e-8
t7299,-2.2451562523331812e-10,8.884949177650125e-10,8.102255573234775e-9,4.363825073320789e-8,5.2404485598974355e-8
t7300,-2.2424413719549741e-10,8.888317481057958e-10,8.103186573454391e-9,4.3646425539074074e-8,5.241419972343876e-8
t7301,-2.2397229376711934e-10,8.891690215094562e-10,8.104118836542446e-9,4.365461308867193e-8,5.242392865295671e-8
t7302,-2.0938817392106927e-10,9.07266523500918e-10,8.154198620086533e-9,4.409688288245658e-8,5.2948959852122963e-8
t7303,-2.093881739537454e-10,9.072665234676251e-10,8.154198620008267e-9,4.4096882883932465e-8,5.294895985345461e-8
t7304,-2.093881740030257e-10,9.072665234094729e-10,8.154198619852977e-9,4.4096882883454474e-8,5.2948959852713895e-8
t7305,-2.093881740682866e-10,9.072665233280371e-10,8.154198619626513e-9,4.4096882881311196e-8,5.294895985019746e-8
t7306,-3.3404829845658714e-10,7.527732706272818e-10,7.730200593602188e-9,4.049837276364988e-8,4.864729832942277e-8
t7307,-3.3417892823472447e-10,7.526116140943417e-10,7.729761076942536e-9,4.049480757218511e-8,4.864300133498726e-8
t7308,-3.340482968202251e-10,7.527732726556798e-10,7.73020059912347e-9,4.049837280934114e-8,4.864729838430007e-8
t7309,-3.340482997075351e-10,7.52773269084151e-10,7.730200589415961e-9,4.0498372731015535e-8,4.864729828980811e-8
t7310,-3.3404830053294805e-10,7.527732680644908e-10,7.73020058664706e-9,4.049837270903778e-8,4.864729826321638e-8
t7311,-3.3404830105294444e-10,7.527732674223762e-10,7.73020058490387e-9,4.04983726952696e-8,4.86472982465429e-8
t7312,-3.340483013055624e-10,7.527732671108649e-10,7.730200584059007e-9,4.0498372688712976e-8,4.8647298238577286e-8
t7313,-3.3338970166953495e-10,7.535883026558467e-10,7.73241665792343e-9,4.051635361405766e-8,4.86689688729674e-8
t7314,-3.3325805974469726e-10,7.537512147316569e-10,7.732859640443871e-9,4.051994891101737e-8,4.8673301706448204e-8
t7315,-2.23586718618981e-10,8.896474043981181e-10,8.105441208404109e-9,4.366622959447657e-8,5.243773148865981e-8
t7316,-1.9624617356933795e-10,9.23579760844646e-10,8.199435667361085e-9,4.4500558432542557e-8,5.342732768717895e-8
t7317,-1.962461735862204e-10,9.235797608224204e-10,8.199435667296944e-9,4.450055843158369e-8,5.342732768611683e-8
t7318,-1.9624617368129012e-10,9.235797607017715e-10,8.199435666956996e-9,4.4500558427742454e-8,5.342732768171993e-8
t7319,-1.9624617386349746e-10,9.235797604716988e-10,8.199435666310917e-9,4.450055842077979e-8,5.3427327673698905e-8
t7320,-1.9624617407547115e-10,9.235797602032607e-10,8.199435665555626e-9,4.450055841241095e-8,5.342732766409437e-8
t7321,-1.9624617480114448e-10,9.235797592978907e-10,8.199435663033951e-9,4.450055838845231e-8,5.3427327635983e-8
t7322,-2.2244420279260748e-10,8.91064948335784e-10,8.10936011196502e-9,4.3700675143595584e-8,5.247865600110378e-8
t7323,-2.221700027911837e-10,8.914051597858508e-10,8.110300751935045e-9,4.370894734318248e-8,5.248848325211219e-8
t7324,-2.218954440616159e-10,8.917458185043737e-10,8.111242667574917e-9,4.3717232454605694e-8,5.249832549662337e-8
t7325,-2.2162052611917663e-10,8.920869251012542e-10,8.112185860727191e-9,4.372553050145533e-8,5.25081827611646e-8
t7326,-1.96246175871981e-10,9.235797579667483e-10,8.199435659335696e-9,4.4500558354771605e-8,5.342732759620207e-8
t7327,-1.9624617599703948e-10,9.235797578186664e-10,8.199435658938484e-9,4.450055835337995e-8,5.342732759414006e-8
t7328,-1.9624617620083923e-10,9.235797575684429e-10,8.199435658249307e-9,4.450055834804529e-8,5.34273275876622e-8
t7329,-1.962461763258514e-10,9.235797574128342e-10,8.199435657816584e-9,4.450055834404118e-8,5.3427327582944745e-8
t7330,-3.362298744410883e-10,7.500735982773141e-10,7.722861766916139e-9,4.043888577318721e-8,4.857559126393957e-8
t7331,-3.363577206299112e-10,7.499153945075399e-10,7.722431777759904e-9,4.043540319199926e-8,4.857139264363679e-8
t7332,-3.362298731334194e-10,7.500735998994577e-10,7.722861771332553e-9,4.043888581001854e-8,4.857559130811714e-8
t7333,-3.3622987563634317e-10,7.500735968037311e-10,7.722861762921347e-9,4.04388857423005e-8,4.857559122638924e-8
t7334,-3.362298763506708e-10,7.50073595921512e-10,7.722861760526765e-9,4.0438885723368085e-8,4.857559120346569e-8
t7335,-3.3622987679343334e-10,7.50073595374833e-10,7.722861759043214e-9,4.043888571167851e-8,4.857559118930312e-8
t7336,-3.362298769835501e-10,7.500735951404779e-10,7.72286175840796e-9,4.043888570677605e-8,4.857559118334094e-8
t7337,-3.3558749270730493e-10,7.508685232256368e-10,7.725022453557056e-9,4.045639040050393e-8,4.859669388457932e-8
t7338,-3.3545865978590583e-10,7.510279508912769e-10,7.725455819072372e-9,4.045990222411777e-8,4.8600927334295515e-8
t7339,-2.281384276787963e-10,8.840003756036335e-10,8.089836294195175e-9,4.3529358808253946e-8,5.2275057050373954e-8
t7340,-2.2461247733084463e-10,8.883747556431708e-10,8.101923453997143e-9,4.363533491009299e-8,5.240102064240246e-8
t7341,-2.2461247743906916e-10,8.883747555072656e-10,8.101923453618379e-9,4.363533490628596e-8,5.240102063797254e-8
t7342,-2.246124776933454e-10,8.883747551897639e-10,8.10192345273694e-9,4.3635334897950355e-8,5.2401020628183715e-8
t7343,-2.2461247799592917e-10,8.883747548114499e-10,8.101923451685741e-9,4.3635334887864396e-8,5.240102061636566e-8
t7344,-2.2461247842637134e-10,8.883747542734485e-10,8.101923450191155e-9,4.3635334873574997e-8,5.240102059961323e-8
t7345,-2.2461247895933376e-10,8.883747536080488e-10,8.101923448344059e-9,4.363533485613127e-8,5.240102057912405e-8
t7346,-2.246124795655648e-10,8.883747528526425e-10,8.101923446249897e-9,4.363533483678099e-8,5.2401020556317965e-8
t7347,-2.2613712132422667e-10,8.864832009912911e-10,8.096695975625312e-9,4.3589468079583064e-8,5.234651013487544e-8
t7348,-2.2461248149338702e-10,8.88374750456763e-10,8.101923439620074e-9,4.363533477737335e-8,5.24010204859568e-8
t7349,-2.2461248142302434e-10,8.883747505433872e-10,8.101923439858216e-9,4.36353347792665e-8,5.240102048824508e-8
t7350,-2.246124819004967e-10,8.883747499518955e-10,8.101923438225112e-9,4.3635334765193756e-8,5.2401020471470265e-8
t7351,-2.2461248232554666e-10,8.883747494270088e-10,8.101923436779101e-9,4.3635334753225094e-8,5.240102045710566e-8
t7352,-2.2461248262151682e-10,8.883747490623803e-10,8.101923435776234e-9,4.363533474517938e-8,5.240102044739648e-8
t7353,-2.2461248281313365e-10,8.883747488270544e-10,8.10192343513045e-9,4.3635334740221266e-8,5.2401020441365635e-8
t7354,-3.3340018860256916e-10,7.535753246714009e-10,7.732381369176058e-9,4.0516067217458995e-8,4.866862372270388e-8
t7355,-3.3353164812388235e-10,7.534126388675959e-10,7.731939011313964e-9,4.05124773488661e-8,4.8664297350923775e-8
t7356,-3.334001875157502e-10,7.53575326022195e-10,7.732381372860007e-9,4.0516067248916e-8,4.866862376028245e-8
t7357,-3.3340018970635587e-10,7.535753233130164e-10,7.732381365496781e-9,4.051606718963525e-8,4.866862368873869e-8
t7358,-3.334001903623449e-10,7.535753225024567e-10,7.73238136329514e-9,4.051606717210342e-8,4.866862366753867e-8
t7359,-3.334001907512942e-10,7.535753220216254e-10,7.73238136198866e-9,4.051606716163612e-8,4.8668623654895116e-8
t7360,-3.334001909213122e-10,7.535753218113782e-10,7.732381361417276e-9,4.051606715704156e-8,4.86686236493489e-8
t7361,-3.3274020200020233e-10,7.543920889634657e-10,7.734602358734625e-9,4.053409623640547e-8,4.8690350482103354e-8
