Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t30,25135.621807895404,0.0,2.136582289986201e-6,1.394121687066851e-6,1.7714897681979654e-5,2236.2823321594537,5.005512352557489e-6,0.0,0.0,0.0,0.0
t31,25135.621807804102,0.0,2.117067112868719e-6,1.3857002118828385e-6,1.750781214259908e-5,2236.2823316784325,5.003647096130262e-6,0.0,0.0,0.0,0.0
t32,25135.62180764427,0.0,2.0895945566933723e-6,1.372634645420293e-6,1.721124954635892e-5,2236.2823308959287,5.0008348592918655e-6,0.0,0.0,0.0,0.0
t33,25135.621807355794,0.0,2.0525202176558913e-6,1.3527789887544849e-6,1.6800077617255727e-5,2236.2823294673376,4.997021287946537e-6,0.0,0.0,0.0,0.0
t34,25135.62180674669,0.0,2.0034743641850963e-6,1.3227415882017249e-6,1.6227351567620338e-5,2236.282325327911,4.992176559411509e-6,0.0,0.0,0.0,0.0
t35,25135.62180376188,0.0,1.939184884292961e-6,1.2773179467000432e-6,1.5403123200370365e-5,0.00018188547097100735,4.986504427407982e-6,0.0,0.0,0.0,0.0
t36,23999.115594054176,0.0,1.8824962140435862e-6,1.236752914684806e-6,1.481423558766364e-5,0.00017746650578378165,4.9821493190250755e-6,0.0,0.0,0.0,0.0
t37,23999.115592069298,0.0,1.8483914083163087e-6,1.2140606131656933e-6,1.4549212631869708e-5,0.00017671708216420015,4.980471892571778e-6,0.0,0.0,0.0,0.0
t38,23999.115591386068,0.0,1.83304389144858e-6,1.203956639783009e-6,1.4470324998679384e-5,0.00017644898966954838,4.981536861209029e-6,0.0,0.0,0.0,0.0
t39,23999.115591347105,0.0,1.8350718436833036e-6,1.2041970806650293e-6,1.4548356821222822e-5,0.00017644888218499438,4.985359517194165e-6,0.0,0.0,0.0,0.0
t40,23999.115591774676,0.0,1.854884999109849e-6,1.21483492827544e-6,1.4812472830648602e-5,0.0001766901698046245,4.991977341266909e-6,0.0,0.0,0.0,0.0
t41,23999.115593683222,0.0,1.894784261504617e-6,1.2382342161926073e-6,1.5400060663337606e-5,0.00017733424141819817,5.001453212525237e-6,0.0,0.0,0.0,0.0
t42,25135.62180331676,0.0,1.9597619969128547e-6,1.2798526298568685e-6,1.7081742923193384e-5,0.00017987838583486654,5.01381106138899e-6,0.0,0.0,0.0,0.0
t43,25135.621805832365,0.0,2.0346057754289013e-6,1.3260715505441691e-6,2.121490489084547e-5,5515.896797273906,5.027710925283893e-6,0.0,0.0,0.0,0.0
t44,25135.62180756391,0.0,2.126765282467336e-6,1.3865774648718197e-6,7574.470835237555,8648.100074965254,5.042909948761958e-6,0.0,0.0,0.0,0.0
t45,25135.621807966487,0.0,2.1948884091946636e-6,1.4259566622608697e-6,7574.470838331633,8648.100076931687,5.055785982752717e-6,0.0,0.0,0.0,0.0
t46,25135.621808158005,0.0,2.2448756656644283e-6,1.4514869340598073e-6,7574.470839405416,8648.10007762793,5.0662368326576665e-6,0.0,0.0,0.0,0.0
t47,25135.62180825961,0.0,2.280142201962904e-6,1.4672507345355297e-6,7574.470839968286,8648.100078000773,5.07439790471007e-6,0.0,0.0,0.0,0.0
t48,25135.621808311287,0.0,2.302827290189476e-6,1.4756252506165297e-6,7574.4708402790975,8648.100078213298,5.0803917381607795e-6,0.0,0.0,0.0,0.0
t49,25135.6218083313,0.0,2.31435410135155e-6,1.4778369881051312e-6,7574.470840421215,8648.100078320116,5.08431092297967e-6,0.0,0.0,0.0,0.0
t50,25135.621808327836,0.0,2.315489926121519e-6,1.4741533985183428e-6,7574.470840422585,8648.100078342637,5.086252349123426e-6,0.0,0.0,0.0,0.0
t51,25135.62180833104,0.0,2.317610382711819e-6,1.4749188813597294e-6,7574.470840423954,8648.100078357447,5.087099379285009e-6,0.0,0.0,0.0,0.0
t52,25135.621808341588,0.0,2.320921162772278e-6,1.4802467029527442e-6,7574.470840425323,8648.100078364907,5.086862353427295e-6,0.0,0.0,0.0,0.0
t53,25135.62180833187,0.0,2.3144321686127636e-6,1.4800244220157725e-6,7574.470840291121,8648.100078292027,5.084685887680612e-6,0.0,0.0,0.0,0.0
t54,25135.621808296277,0.0,2.2976025231595355e-6,1.4742731708698894e-6,7574.4708399884785,8648.10007812516,5.080504892139905e-6,0.0,0.0,0.0,0.0
t55,25135.621808223066,0.0,2.2693830251988236e-6,1.462160125706133e-6,7574.470839436057,8648.100077827185,5.07426247200117e-6,0.0,0.0,0.0,0.0
t56,25135.62180808696,0.0,2.2280510441246525e-6,1.4418945608409407e-6,7574.470838382009,8648.10007729825,5.0658759062795096e-6,0.0,0.0,0.0,0.0
t57,25135.621807822652,0.0,2.1709166895454055e-6,1.410355434164747e-6,7574.47083539455,8648.100076143937,5.055239966497117e-6,0.0,0.0,0.0,0.0
t58,25135.621807143154,0.0,2.093673688449828e-6,1.3621755555083877e-6,4970.528125089835,8648.100044782528,5.042332115903129e-6,0.0,0.0,0.0,0.0
t59,25135.621805420058,0.0,2.013497514754812e-6,1.3109788271134298e-6,1.937693290073485e-5,4597.773728646438,5.029032861287611e-6,0.0,0.0,0.0,0.0
t60,25135.621803688166,0.0,1.951335286046823e-6,1.273944779547105e-6,1.7548744280814238e-5,4597.773726286985,5.017357564652217e-6,0.0,0.0,0.0,0.0
t61,25135.62180188828,0.0,1.9009629131222213e-6,1.243348721392362e-6,1.6601583463238342e-5,4597.7737253043,5.007411371781187e-6,0.0,0.0,0.0,0.0
t62,25135.62180082448,0.0,1.8657558980382273e-6,1.221428307754057e-6,1.61107337641977e-5,4597.773724859602,4.999726166062552e-6,0.0,0.0,0.0,0.0
t63,25135.621800581168,0.0,1.8514037507642844e-6,1.213650285402931e-6,1.5907318319145387e-5,4597.7737247345,4.9948571555818065e-6,0.0,0.0,0.0,0.0
t64,25135.621800786477,0.0,1.8560765751785295e-6,1.2182335654916371e-6,1.5886133478159718e-5,4597.773724862685,4.992774537867505e-6,0.0,0.0,0.0,0.0
t65,25135.62180184321,0.0,1.8800641913724379e-6,1.2362440256345393e-6,1.6038414197541538e-5,4597.773725336537,4.99341710211235e-6,0.0,0.0,0.0,0.0
t66,25135.62180364673,0.0,1.9163312618980163e-6,1.2614106986077217e-6,1.6349065699052788e-5,4597.77372644905,4.996171680541284e-6,0.0,0.0,0.0,0.0
t67,25135.621805317653,0.0,1.95980214745804e-6,1.2901090390590405e-6,1.680807653583246e-5,4597.773729542487,5.000461833611971e-6,0.0,0.0,0.0,0.0
