Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t7429,0.0,6.527376705109484e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40144.2166696684,200068.2887173334
t7430,0.0,6.530024734734177e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60240.63875465982,244052.624153573
t7431,0.0,6.532278347325159e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78067.26472528782,287967.9964410088
t7432,0.0,6.535037849293435e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91765.34834226554,331727.12266568036
t7433,0.0,6.537373766268585e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32489964965,374708.3943867094
t7434,0.0,6.540043373754747e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490378646,400629.1739739142
t7435,0.0,6.541893253219505e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490298964,393082.4977516776
t7436,0.0,6.543890902884783e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77362.13326607444,368018.8131635165
t7437,0.0,6.545405469472971e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61036.538811716666,343016.595488109
t7438,0.0,6.547401491642183e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46615.544808939536,318092.04139014997
t7439,0.0,6.548990290568327e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35291.64393155586,293269.9236732877
t7440,0.0,6.55017138396427e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28830.659043827764,268587.89481380075
t7441,0.0,6.551858083920066e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26326.224706262077,244102.6654775105
t7442,0.0,6.553240568994503e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26465.247124945152,219898.51195913035
t7443,0.0,6.555099001347566e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27598.569825495364,196098.19530169017
t7444,0.0,6.556484753411133e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29153.42073464025,172875.28648463672
t7445,0.0,6.558250850680454e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30337.077327135517,150464.60335941476
t7446,0.0,6.559378175242541e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30041.096334590366,129163.91179665393
t7447,0.0,6.560854578257322e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25060.963173583677,109316.89274505083
t7448,0.0,6.561812512285381e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13106.54126115524,91269.35065089817
t7449,0.0,6.563251349664142e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7228009988143523e-6,75303.0816356921
t7450,0.0,6.564686547820427e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20014.00701072641,75208.95384743868
t7451,0.0,6.566572609316506e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23581.00023788872,115465.90525326329
t7452,0.0,6.567883967324877e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36188.431670558326,159558.169292479
t7453,0.0,6.56947596244759e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53866.16056451576,203595.00994214154
t7454,0.0,6.570418497950727e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70286.56901575658,247574.55253490145
t7455,0.0,6.571585577193144e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84333.48643438664,291482.7294771963
t7456,0.0,6.572043543276365e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94418.21426450247,335217.27841590403
t7457,0.0,6.572647768948327e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32463831054,378052.3074192087
t7458,0.0,6.572404615576767e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490346041,402916.5598632937
t7459,0.0,6.571959759661863e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.324903733,393228.13050751336
t7460,0.0,6.57028998184176e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77278.51603682034,368164.1242898339
t7461,0.0,6.568500085317371e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60924.299462092196,343161.509767852
