Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905364792444743e-6,3.905370249412954e-6,0.0,0.0,7.810735041857697e-6
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455388862988912e-7,9.455434337724e-7,0.0,0.0,1.8910823200712912e-6
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8468260754598305e-7,-1.2666355404402036e-10,0.0,0.0,3.84555943991939e-7
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846835170406848e-7,-1.2666355405037512e-10,0.0,0.0,3.845568534866344e-7
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8468260754598305e-7,-1.2666355405018893e-10,0.0,0.0,3.8455594399193286e-7
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8468260754598305e-7,-1.2666355405057168e-10,0.0,0.0,3.845559439919325e-7
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846835170406848e-7,-1.2666355404833e-10,0.0,0.0,3.845568534866365e-7
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846835170406848e-7,-1.2666355404398135e-10,0.0,0.0,3.845568534866408e-7
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846835170406848e-7,-1.2666355400997996e-10,0.0,0.0,3.845568534866748e-7
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580197128234431e-7,-1.0682091976201426e-10,0.0,0.0,4.579128919036811e-7
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846835170406848e-7,-1.2666355399067039e-10,0.0,0.0,3.8455685348669414e-7
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8468169805128127e-7,-1.266635540006094e-10,0.0,0.0,3.8455503449728064e-7
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846835170406848e-7,-1.2666355404571584e-10,0.0,0.0,3.845568534866391e-7
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8468260754598305e-7,-1.2666355405075668e-10,0.0,0.0,3.845559439919323e-7
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846844265353866e-7,-1.266635540550232e-10,0.0,0.0,3.845577629813316e-7
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846835170406848e-7,-1.2666355405875567e-10,0.0,0.0,3.8455685348662606e-7
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.726687959395349e-7,5.726687959395349e-7,0.0,0.0,1.1453375918790698e-6
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1765773706429172e-6,1.1765805538743734e-6,0.0,0.0,2.3531579245172907e-6
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905364792444743e-6,3.905370249412954e-6,0.0,0.0,7.810735041857697e-6
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905370249412954e-6,0.0,0.0,7.810735951352399e-6
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905370249412954e-6,0.0,0.0,7.810735951352399e-6
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905364792444743e-6,3.905370249412954e-6,0.0,0.0,7.810735041857697e-6
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365019818419e-6,3.90536297345534e-6,0.0,0.0,7.810727993273758e-6
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.963967618707102e-7,7.963972166180611e-7,0.0,0.0,1.5927939784887712e-6
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.581143412599476e-10,0.0,0.0,3.0598962570663074e-7
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0614762636105297e-7,-1.581143412642816e-10,0.0,0.0,3.059895120197887e-7
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0614762636105297e-7,-1.5811434126747762e-10,0.0,0.0,3.059895120197855e-7
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.5811434126807699e-10,0.0,0.0,3.059896257066226e-7
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.5811434126241894e-10,0.0,0.0,3.0598962570662825e-7
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.581143412161659e-10,0.0,0.0,3.059896257066745e-7
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6234666822565487e-7,-1.3425918812766603e-10,0.0,0.0,3.622124090375272e-7
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6234700928616803e-7,-1.3425918812213945e-10,0.0,0.0,3.622127500980459e-7
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6234700928616803e-7,-1.3425918868565924e-10,0.0,0.0,3.6221275009748236e-7
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0614796742156614e-7,-1.5811434123433047e-10,0.0,0.0,3.059898530803318e-7
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.5811434126678328e-10,0.0,0.0,3.059896257066239e-7
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.5811434127634127e-10,0.0,0.0,3.0598962570661433e-7
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.581143412921163e-10,0.0,0.0,3.0598962570659856e-7
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,-1.5811434132118808e-10,0.0,0.0,3.059896257065695e-7
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061477400478907e-7,3.061468305531889e-7,0.0,0.0,6.122945706010796e-7
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2489044820540585e-6,1.2489108485169709e-6,0.0,0.0,2.4978153305710293e-6
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2473155948100612e-6,1.2473028618842363e-6,0.0,0.0,2.4946184566942975e-6
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.9053556974977255e-6,0.0,0.0,7.81072094468982e-6
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9053654745657695e-6,3.905370249412954e-6,0.0,0.0,7.810735723978723e-6
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905370249412954e-6,0.0,0.0,7.810735951352399e-6
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.90536297345534e-6,0.0,0.0,7.810728220647434e-6
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.041104931384325e-7,9.041141311172396e-7,0.0,0.0,1.808224624255672e-6
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7384779716376215e-7,-1.3023790047382804e-10,0.0,0.0,3.737175592632883e-7
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7384779716376215e-7,-1.3023790047255472e-10,0.0,0.0,3.737175592632896e-7
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7384779716376215e-7,-1.3023790047149195e-10,0.0,0.0,3.7371755926329064e-7
