Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t176,0.0,6.724431762471068e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30787.199180558473,85116.10675967089
t177,0.0,6.716342297086517e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12960.546141644667,82584.49784349444
t178,0.0,6.70849325090447e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.607540671388544e-6,82481.26653667065
t179,0.0,6.700893584769468e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10868.561370204787,82378.16512241137
t180,0.0,6.693518848109046e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32287.246438402773,88606.72316478989
t181,0.0,6.686357913528526e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53705.931295690614,105582.7823355978
t182,0.0,6.679402846115036e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75124.61552037438,121794.86644437996
t183,0.0,6.672646599071874e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.7175058967,147289.53918406164
t184,0.0,6.666082404454378e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.7184151722,178481.95677704926
t185,0.0,6.659703167399528e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71896574167,197732.08311708603
t186,0.0,6.653499194481487e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955340114,204382.03436232367
t187,0.0,6.647447834290497e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71943688035,184880.29411481365
t188,0.0,6.64155955937549e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89503.62986507916,162833.95635548295
t189,0.0,6.635832794634197e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87539.7413031326,141580.02767867892
t190,0.0,6.630263195665786e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84606.94029610026,121406.02806060079
t191,0.0,6.624845981307003e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83417.83120108239,102640.93159189557
t192,0.0,6.619576473781907e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83417.83102073993,88417.76462099601
t193,0.0,6.61444994366853e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83417.83065775738,76228.69935047496
t194,0.0,6.609461936721514e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79924.85263203658,75166.90992946597
t195,0.0,6.604608222992725e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77491.31842992091,75072.95062126339
t196,0.0,6.599884693360851e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75292.18214119213,74979.10909821719
t197,0.0,6.595287380394074e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72917.93640200599,74885.38498908248
t198,0.0,6.590812458853737e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67847.43771076997,74791.77809108853
t199,0.0,6.586456245552422e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58880.366703413005,74698.28823532004
t200,0.0,6.58221521538416e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43406.886631895526,74604.91526427356
t201,0.0,6.578086094923432e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25745.767717444647,74511.65902544279
t202,0.0,6.57406631219255e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731.731077839438,74418.51936891221
t203,0.0,6.570156078861819e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5777902717149005e-6,74325.49614628716
t204,0.0,6.56636790383351e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4477.27458823163,74232.58940679398
t205,0.0,6.562683671616818e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23324.38172216748,74139.79883370668
t206,0.0,6.559097307768682e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44743.06680367882,83805.21904546345
