Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t5012,5.767138572995396e-8,0.0,1.0536698586039585e-7,1.0956702321521979e-7,6.928414771535138e-8,6.269913550051331e-8,6.29051196613551e-9,0.0,0.0,0.0,0.0,4.108791899875698e-7
t5013,6.144511222591541e-8,0.0,1.1532506751012723e-7,1.1893273157976228e-7,7.542812107675735e-8,6.774186772572125e-8,6.378844333132268e-9,0.0,0.0,0.0,0.0,4.4525174445141575e-7
t5014,6.439562126928894e-8,0.0,1.2556817971583844e-7,1.2692522305525465e-7,8.12949399414049e-8,7.238721912117199e-8,6.420385604958574e-9,0.0,0.0,0.0,0.0,4.769915687079175e-7
t5015,6.652286306180934e-8,0.0,1.360140773458084e-7,1.3363687922741176e-7,8.668056246850174e-8,7.64766994500431e-8,6.3992514088202805e-9,0.0,0.0,0.0,0.0,5.057303329623946e-7
t5016,6.819187025133761e-8,0.0,1.4680535176535668e-7,1.3940544914508614e-7,9.191839953502313e-8,8.031359972126517e-8,6.329943597896946e-9,0.0,0.0,0.0,0.0,5.329646140159657e-7
t5017,6.982997269812605e-8,0.0,1.580354842714178e-7,1.4454119250268563e-7,9.754017532563242e-8,8.434954256318676e-8,6.225987255210297e-9,0.0,0.0,0.0,0.0,5.605223546162589e-7
t5018,7.195909092525583e-8,0.0,1.697254146562862e-7,1.4935550888436046e-7,1.043198647589584e-7,8.920631494042427e-8,6.099005239146195e-9,0.0,0.0,0.0,0.0,5.906651994044314e-7
t5019,7.52933030828907e-8,0.0,1.8173757159535136e-7,1.5418479578427537e-7,1.1340436678020874e-7,9.576361235342637e-8,5.958652071587569e-9,0.0,0.0,0.0,0.0,6.263423016677401e-7
t5020,8.087783438921657e-8,0.0,1.94690882652417e-7,1.5932267301002096e-7,1.265194496334137e-7,1.0528862456065489e-7,5.81086399602577e-9,0.0,0.0,0.0,0.0,6.725103282417489e-7
t5021,8.923356757167062e-8,0.0,2.0982454256897084e-7,1.654740717813588e-7,1.4631946491244003e-7,1.1939126578987688e-7,5.665595511170339e-9,0.0,0.0,0.0,0.0,7.359085081354875e-7
t5022,1.0156496683481834e-7,0.0,2.2843785868209145e-7,1.7329022820155257e-7,1.7816868812534403e-7,1.4113781633038763e-7,5.5259421968400575e-9,0.0,0.0,0.0,0.0,8.28125500371034e-7
