Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7224167169883316e-6,8.249295916251174e-7,3.547346308613449e-6
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7224167207986026e-6,8.258237301759999e-7,3.5482404509746026e-6
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8768817220472495e-6,8.407654595494646e-7,3.717647181596714e-6
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.852965674139497e-6,8.397090910400705e-7,3.6926747651795672e-6
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.829413415263231e-6,8.386540239335539e-7,3.668067439196785e-6
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.806216740537447e-6,8.376002579986291e-7,3.6438169985360763e-6
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7833676730300572e-6,8.365477914359025e-7,3.6199154644659596e-6
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7224167196193663e-6,8.31726869092492e-7,3.5541435887118585e-6
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7224167168878545e-6,8.326419975671502e-7,3.555058714455005e-6
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.722416713862614e-6,8.336676112681082e-7,3.556084325130722e-6
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237509263922815e-6,8.34697013339713e-7,2.3584479397319945e-6
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11813.653660204463,0.0001723060366209937,11813.6538325105
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.17942718394,6395.485606507669,29676.665033691606
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.179197984984,17259.41169335644,40540.590891341424
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.17851042409,16509.154129655093,39790.332640079185
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19565.328250519266,25905.9760852444,45471.30433576366
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009937521500982451,31693.46416022265,31693.4651539748
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006038668441972786,19669.928068342146,19669.92867220899
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006441723710947887,6966.784192709626,6966.784836881997
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7466685457980863e-6,8.232494163416027e-7,3.569917962139689e-6
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6687689203126344e-6,8.115208505040233e-7,3.480289770816658e-6
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6687689218906323e-6,8.123228899415086e-7,3.481091811832141e-6
