Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t63,647.3428639345346,7.631251103714714e-7,2.5924699517516885e-6,1.1045428516643319e-5,1.310574772421136e-6,1939.4779561159012,5922.629224318345,5.739831201913332e-6,5.817543354597838e-7,3004.557785410831,422.73499260384233,9.050147895763799e-7,823.2571572517157,12760.00000257337
t64,647.342863961502,8.10307716836886e-7,2.5937922599293697e-6,5.124640496652783e-5,1.509390611724925e-6,1939.4779561580121,5922.629224352662,5.751576595016771e-6,6.3657124753861e-7,2361.2207595772825,206.0213823263975,8.210645335865185e-7,1861.3077534721672,12938.00000321713
t65,647.3428639951145,8.961621031587446e-7,2.5951181220272095e-6,9.482349525105166e-5,43.87119644480441,1939.4779562098265,5922.629224395006,5.764096182039917e-6,6.395972962485252e-7,2103.8859492439483,15.020828563954101,7.33351249506115e-7,3274.7718805550544,13947.000004859527
t66,647.342864128479,1.014235274002274e-6,2.984258969055559e-6,0.0002611594281448311,121.86443456181948,1939.477956420448,5922.6292245706245,5.858116042450289e-6,7.032427711126816e-7,2027.381005715303,1.6182260940637426e-9,718.0517480106391,3628.102494512669,15004.849999640883
t67,647.3428640249949,9.054625481904341e-7,2.710281157472871e-6,0.00011879907597121883,43.87119648561236,1939.4779562674703,5922.629224439741,5.794476808096657e-6,6.724662514657544e-7,2804.6016828051365,5.178506628050972e-10,96.60444520780146,3625.4725026332626,15080.000000746299
t68,647.3428639764145,8.200435741065189e-7,2.599427172676708e-6,0.00011412495341200063,1.7265510737045635e-6,1939.4779561860669,5922.629224374208,5.7784051945922975e-6,6.710588361750847e-7,2861.9803904970936,4.380844708970453e-10,6.123676556155147e-7,3621.888667396897,14993.319228763927
t69,647.3428639727903,7.767544768884709e-7,2.710679137677378e-6,0.00011289167370650752,1.5857520249256638e-6,1939.4779561905748,5922.629224376159,5.796729197188828e-6,6.993195929811553e-7,2036.0747492416456,5.178506630630138e-10,181.46399449877742,3617.0110880051056,14344.000000746479
t70,647.342863931262,7.430738258406821e-7,2.6001299688804325e-6,7.213604632608808e-5,1.426786331762282e-6,1939.4779561199673,5922.629224319604,5.7811030964567e-6,6.994094948769728e-7,2183.8683902940134,4.380844696725113e-10,6.123676413325165e-7,3443.6521184212475,14136.97063708545
t71,647.3428639134438,7.30790471125543e-7,2.601486148275792e-6,2.90215864352384e-5,1.3598906727731104e-6,1939.4779560945278,5922.629224298617,5.7825861896050256e-6,7.294252685281406e-7,2001.2997748548646,4.386320224396457e-10,6.166645991386775e-7,1857.2502309832996,12368.00009098762
t72,647.3428639009699,7.284445747153014e-7,2.602845505695178e-6,2.8070966977593413e-5,1.3241579954551057e-6,1939.4779560771685,5922.629224284312,5.7844834086183826e-6,7.561021480788902e-7,1799.6049235125515,4.391802529754589e-10,6.210267935367483e-7,1068.945037912145,11378.000045575613
t73,647.3428638963812,7.286958984147213e-7,2.6042080057690874e-6,2.7867552973025794e-5,1.3107431103236146e-6,1939.47795607079,5922.629224279086,5.78660450712055e-6,7.924065487043255e-7,2043.0297440984145,4.3972916153586065e-10,6.25455717516725e-7,211.52020237710457,10764.000030437883
t74,647.3428638991406,7.283191640617464e-7,2.6055736197998687e-6,2.779354672632121e-5,1.3170080952748752e-6,1939.4779560749205,5922.629224282529,5.788955095136768e-6,8.120492568140024e-7,1297.1065438751675,4.4027874946300465e-10,6.299529147948176e-7,633.4433950610911,10440.000022868695
t75,647.3428639103598,7.278828394081199e-7,2.6069423218941077e-6,2.7824165576195953e-5,1.34392059144519e-6,1939.4779560908707,5922.629224295703,5.791550678785138e-6,8.431769565320466e-7,871.113107850297,4.4082901708482345e-10,6.345199685804798e-7,895.4368264071006,10276.00001832693
t76,647.3428639280121,7.32181672269935e-7,2.6083140918700986e-6,2.7921185878149216e-5,1.396776112896848e-6,1939.477956116028,5922.629224316558,5.794415097612137e-6,8.625235196427984e-7,625.9495385462475,4.413799653482308e-10,6.391585166780051e-7,1159.600392437028,10295.000015298869
t77,647.3428639506967,7.514599029790678e-7,2.6096889139570647e-6,2.810803456548076e-5,1.4904006221307928e-6,1939.4779561488233,5922.629224343781,5.797583494763332e-6,8.668970630279152e-7,495.5433846611807,4.4193159508825667e-10,6.438702475195548e-7,1569.006543762933,10574.000013135792
t78,647.3428639787396,8.008919616074347e-7,2.6110667770394666e-6,2.8521158163186985e-5,1.67729310935654e-6,1939.477956189936,5922.629224377896,5.801277444464217e-6,8.694120707028535e-7,432.9484307964218,4.424839071596973e-10,6.486569032901171e-7,2504.601495240125,11447.000011513317
t79,647.3428640316469,8.900840305857328e-7,2.7130023277808295e-6,9.489744801496089e-5,260.31999579471096,1939.4779562771819,5922.629224448477,5.821516626370694e-6,8.974341039159408e-7,379.04722054027263,5.178506642051799e-10,333.001076165665,3555.1815582694253,13037.000000747385
t80,647.3428641344093,1.0045967805435305e-6,2.9629045314386124e-6,0.00026151460205395114,723.1110992224529,1939.4779564317612,5922.629224579692,5.883661432333915e-6,9.519425138361406e-7,340.79474879295196,41.70135663042157,718.0517479721045,3527.184729713309,13860.293999794809
t81,647.3428641182634,9.650719509712132e-7,2.933834736005723e-6,0.00026142729761342767,549.7313651164995,1939.4779564109717,5922.629224561124,5.873354826004178e-6,9.416294488334797e-7,351.2272410949342,258.8069596517552,718.0517479084498,3489.975369808805,13877.243000811988
t82,647.3428640267042,8.523461127753121e-7,2.7138142705036175e-6,9.887756370643137e-5,86.94026179206831,1939.4779562728809,5922.629224444505,5.818375642592841e-6,8.955682037610749e-7,544.2283487948691,1194.160049157509,106.27689115695385,3440.944295916593,13882.000000719752
t83,647.3428639734224,7.60668075943746e-7,2.5887092982381233e-6,9.715009274551209e-5,2.258978443463292e-6,1939.4779561847472,5922.629224373486,5.793102073037985e-6,8.804223904499039e-7,700.7157334371425,1838.696217635531,5.970447712708304e-7,3377.0478929726764,14425.909998606025
t84,647.3428639529404,7.053159058112212e-7,2.587198308687093e-6,9.696917493031555e-5,2.1186824270733116e-6,1939.4779561564524,5922.629224349654,5.7876249858534e-6,8.606372234529956e-7,745.923200117057,2250.5388159845056,6.12864229783958e-7,2928.139484949901,14434.051655152009
t85,647.3428639438298,6.822006409747537e-7,2.588765856456948e-6,9.692671163637633e-5,2.0719960196455427e-6,1939.4779561444725,5922.629224339335,5.783203856964464e-6,8.624969287361813e-7,1020.6454976353735,2362.957333261883,6.191991821411919e-7,2343.9985775149803,14237.05156237445
t86,647.3428639442812,6.836264447970401e-7,2.590336646925841e-6,9.693255582423473e-5,2.07248585581018e-6,1939.4779561454086,5922.629224340026,5.779147670181887e-6,8.4665991307891e-7,1495.3238977776748,2398.578632118847,6.256653891712132e-7,1575.9496642462816,13979.302348102996
t87,647.3428639550067,7.086347903958143e-7,2.5919107133070333e-6,9.699120052849121e-5,2.12021470153203e-6,1939.4779561600126,5922.629224352381,5.775417792393431e-6,7.99514127658065e-7,2100.4084518051845,2017.4365725409637,6.281764817970868e-7,670.7049668154066,13298.000145244026
t88,647.3428639776248,7.643275349262484e-7,2.5934880949315275e-6,9.731659292053446e-5,2.261035784489877e-6,1939.4779561912414,5922.629224378511,5.772378261370191e-6,7.754219513655908e-7,2199.5171287580865,608.8731681787714,6.283099970047442e-7,2118.1596618577382,13436.00011345353
t89,647.3428640482978,8.568883701030011e-7,2.7915316372417447e-6,0.00025762417088714783,97.26496757220573,1939.4779563094683,5922.6292244739825,5.802857091001317e-6,7.835942892706966e-7,2839.3766571892597,28.356922455756006,8.159041989383122e-7,2900.5511404645995,14375.000001188517
t90,647.3428641134767,9.605280752335533e-7,2.919129993292103e-6,0.00026145058093250196,531.5399468374428,1939.4779564046844,5922.629224554922,5.829396994229994e-6,7.952315337751714e-7,2924.5753444253514,9.842107673833043e-10,453.54426607529376,2719.890125026383,15138.999999393405
t91,647.3428641205569,1.014018050682841e-6,2.9191886097946004e-6,0.000261539331196026,678.5546555983149,1939.477956414815,5922.629224563117,5.820552229022957e-6,8.205123807817999e-7,2830.682913628002,9.842107674341542e-10,486.52259972226085,2516.7895132297817,15021.999999391432
