Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t651,647.3428623342677,0.0,0.0,1.5338579087959406e-6,9.819110410128766e-7,2.2276775297745886e-5,5724.199802988752,5.150069733476817e-6,0.0,0.0,0.0,0.0,0.0
t652,647.3428623083107,0.0,0.0,1.5276235272835806e-6,9.803046712751702e-7,2.127125877910144e-5,5716.614325187377,5.138884235318939e-6,0.0,0.0,0.0,0.0,0.0
t653,647.3428622926965,0.0,0.0,1.5230580220398134e-6,9.792566959271517e-7,2.041017638398076e-5,5709.5852081193825,5.127979964001678e-6,0.0,0.0,0.0,0.0,0.0
t654,647.3428622815054,0.0,0.0,1.5195531427547113e-6,9.785146320655478e-7,1.9652447602213206e-5,5702.959903817194,5.117306226624599e-6,0.0,0.0,0.0,0.0,0.0
t655,647.3428622705615,0.0,0.0,1.5166385068468692e-6,9.778995447995894e-7,1.897127496098662e-5,5696.675290014618,5.1068150536803405e-6,0.0,0.0,0.0,0.0,0.0
t656,647.3428622559718,0.0,0.0,1.5139209199876046e-6,9.772630153638738e-7,1.8347901456355938e-5,5690.660916938661,5.096460443685689e-6,0.0,0.0,0.0,0.0,0.0
t657,647.3428622329022,0.0,0.0,1.5110331515532837e-6,9.764513489146376e-7,1.776838939670189e-5,5683.312829114727,5.086197729088056e-6,0.0,0.0,0.0,0.0,0.0
t658,647.3428621986354,0.0,0.0,1.5076929324222753e-6,9.752684050764926e-7,1.7221838355512212e-5,5248.93414177391,5.07598302854421e-6,0.0,0.0,0.0,0.0,0.0
t659,647.3428621537479,0.0,0.0,1.5036636384105214e-6,9.734279965576537e-7,1.6699268698488637e-5,4740.360531457565,5.065773044771573e-6,0.0,0.0,0.0,0.0,0.0
t660,647.3428621002131,0.0,0.0,1.4986754027650714e-6,9.704839919294155e-7,1.6192868622185573e-5,3760.58043515828,5.055526581999219e-6,0.0,0.0,0.0,0.0,0.0
t661,647.3428620382898,0.0,0.0,1.492360305987677e-6,9.657188231691302e-7,1.569542953249341e-5,2179.47231405475,5.045216284465477e-6,0.0,0.0,0.0,0.0,0.0
t662,647.3428619647294,0.0,0.0,1.4841646797206603e-6,9.579062057039243e-7,1.5199372168858058e-5,599.8441694793754,5.0348999300193626e-6,0.0,0.0,0.0,0.0,0.0
t663,647.3428619667977,0.0,0.0,1.4835614533222538e-6,9.57331843801212e-7,1.4857753273738087e-5,599.8441667246746,5.025768860015858e-6,0.0,0.0,0.0,0.0,0.0
t664,647.3428620414312,0.0,0.0,1.4903614393896116e-6,9.637919271743802e-7,1.4625610545615343e-5,599.8441654589213,5.017842061824516e-6,0.0,0.0,0.0,0.0,0.0
t665,647.3428621408716,0.0,0.0,1.4994092645225506e-6,9.72185761395854e-7,1.4429382000190217e-5,599.8441644693736,5.01043209582524e-6,0.0,0.0,0.0,0.0,0.0
t666,647.3428622260191,0.0,0.0,1.5068079186293527e-6,9.791654974262771e-7,1.4223069120885235e-5,599.8441634798257,5.00289938030903e-6,0.0,0.0,0.0,0.0,0.0
t667,647.342862279353,0.0,0.0,1.5109514339316167e-6,9.839653729318542e-7,1.3983832009910032e-5,599.8441622095957,4.994864675548027e-6,0.0,0.0,0.0,0.0,0.0
t668,647.3428622253938,0.0,0.0,1.5048660867112324e-6,9.790116268159336e-7,1.3608129665932912e-5,557.8476417020586,4.9853385270173185e-6,0.0,0.0,0.0,0.0,0.0
t669,647.3428621444043,0.0,0.0,1.4972222902044632e-6,9.74365562527457e-7,1.3206043896990405e-5,527.3338031565397,4.975450790477923e-6,0.0,0.0,0.0,0.0,0.0
t670,647.3428620245862,0.0,0.0,1.4873156652388621e-6,9.688477919922781e-7,1.2769368848382427e-5,471.3421973014626,4.965200738436102e-6,0.0,0.0,0.0,0.0,0.0
t671,647.342861849812,0.0,0.0,1.474384764803658e-6,9.61111325477257e-7,1.228664214251544e-5,247.0174417470133,4.954541829838868e-6,0.0,0.0,0.0,0.0,0.0
t672,647.3428615865904,0.0,0.0,1.4574063138215046e-6,9.491909046468866e-7,1.1740224829273674e-5,6.0075682290774914e-5,4.9435080506479094e-6,0.0,0.0,0.0,0.0,0.0
t673,647.3428613795429,0.0,0.0,1.4448381822196955e-6,9.42039181252964e-7,1.1301997301797593e-5,5.640465336976761e-5,4.933368464613289e-6,0.0,0.0,0.0,0.0,0.0
t674,647.3428612135666,0.0,0.0,1.4355030550983033e-6,9.377064979825915e-7,1.0940435247676186e-5,5.453009617080505e-5,4.924157460405731e-6,0.0,0.0,0.0,0.0,0.0
t675,647.3428610783274,0.0,0.0,1.4284578100168882e-6,9.350339239276635e-7,1.0636430792997301e-5,5.331135308148719e-5,4.9158422375321826e-6,0.0,0.0,0.0,0.0,0.0
t676,647.3428609650653,0.0,0.0,1.4229559459665846e-6,9.332955332787571e-7,1.0377243642119252e-5,5.243737890669178e-5,4.908381882179193e-6,0.0,0.0,0.0,0.0,0.0
t677,647.3428608620368,0.0,0.0,1.41835825916867e-6,9.320086518659376e-7,1.0153839073198078e-5,5.1779273700672336e-5,4.901738885909149e-6,0.0,0.0,0.0,0.0,0.0
t678,647.3428607480486,0.0,0.0,1.4140532759135699e-6,9.308082439002219e-7,9.959483801356284e-6,5.127155533628772e-5,4.895881325508861e-6,0.0,0.0,0.0,0.0,0.0
t679,647.3428605806137,0.0,0.0,1.4093773735527618e-6,9.29351523207638e-7,9.788945201972833e-6,5.087672120168162e-5,4.890782952113322e-6,0.0,0.0,0.0,0.0,0.0
t680,647.3428603081037,0.0,0.0,1.403820885569608e-6,9.272279332271562e-7,9.638120895312255e-6,5.057161532417918e-5,4.886420717304064e-6,0.0,0.0,0.0,0.0,0.0
t681,647.342859855257,0.0,0.0,1.3969455364956228e-6,9.238505778985882e-7,9.503711040045958e-6,5.034127476341712e-5,4.882774163241474e-6,0.0,0.0,0.0,0.0,0.0
t682,647.3428592821757,0.0,0.0,1.388317051113046e-6,9.182990319746738e-7,9.383001289173368e-6,5.017583878204348e-5,4.879837334146296e-6,0.0,0.0,0.0,0.0,0.0
t683,647.3428586272353,0.0,0.0,1.3773022845314553e-6,9.090627697242224e-7,9.27366916704697e-6,5.006887901125025e-5,4.8776598807191454e-6,0.0,0.0,0.0,0.0,0.0
t684,647.3428579158228,0.0,0.0,1.3631906233280138e-6,8.938158303888523e-7,9.175270350295805e-6,5.001874032190446e-5,4.876452142680593e-6,0.0,0.0,0.0,0.0,0.0
t685,647.3428578823006,0.0,0.0,1.3622515265525103e-6,8.905040418261634e-7,9.214500042980259e-6,5.0196884549270966e-5,4.878187957930811e-6,0.0,0.0,0.0,0.0,0.0
t686,647.3428582251287,0.0,0.0,1.3745033114980892e-6,8.980131932887858e-7,9.40410525558915e-6,5.073950783666899e-5,4.883007792811178e-6,0.0,0.0,0.0,0.0,0.0
t687,647.3428593302143,0.0,0.0,1.4015698834625219e-6,9.187491776888507e-7,9.821964504880414e-6,5.278205379418629e-5,4.890860428001848e-6,0.0,0.0,0.0,0.0,0.0
t688,647.3428602005866,0.0,0.0,1.4275501117954572e-6,9.356780162365232e-7,1.027680128986855e-5,5.6727381927145794e-5,4.899723346857749e-6,0.0,0.0,0.0,0.0,0.0
t689,647.3428610410577,0.0,0.0,1.4545444920906033e-6,9.53405939846739e-7,1.0787672099389823e-5,680.7187439912028,4.909385203256612e-6,0.0,0.0,0.0,0.0,0.0
t690,647.3428619632316,0.0,0.0,1.4848109527421828e-6,9.7669475248949e-7,1.1377110222880178e-5,1028.1119470855,4.919644885852802e-6,0.0,0.0,0.0,0.0,0.0
t691,647.3428622189111,0.0,0.0,1.5009420050381706e-6,9.870493616882092e-7,1.1701232547120102e-5,1028.1119488625757,4.9276837184008955e-6,0.0,0.0,0.0,0.0,0.0
t692,647.3428622546755,0.0,0.0,1.5043271718843993e-6,9.870656867937343e-7,1.1866091277674573e-5,1028.111949413877,4.933387099371673e-6,0.0,0.0,0.0,0.0,0.0
t693,647.3428621514836,0.0,0.0,1.4972555235865277e-6,9.792791070332713e-7,1.1928707664321343e-5,1028.1119496662977,4.937118543859397e-6,0.0,0.0,0.0,0.0,0.0
t694,647.3428618753194,0.0,0.0,1.4791619445936087e-6,9.616903120776878e-7,1.1896474080950376e-5,1028.1119497274615,4.939101184060703e-6,0.0,0.0,0.0,0.0,0.0
t695,647.3428616729426,0.0,0.0,1.4663352330452555e-6,9.51399854076229e-7,1.1901893667550031e-5,1028.1119498772907,4.941730537926435e-6,0.0,0.0,0.0,0.0,0.0
t696,647.3428615284703,0.0,0.0,1.458033350566509e-6,9.457192256825039e-7,1.1946466118830596e-5,1028.111950132179,4.945160731723081e-6,0.0,0.0,0.0,0.0,0.0
t697,647.3428614491713,0.0,0.0,1.4539819992492034e-6,9.431452392849788e-7,1.2032261041472478e-5,1028.111950518598,4.949420920019532e-6,0.0,0.0,0.0,0.0,0.0
t698,647.3428614427444,0.0,0.0,1.4540961353036817e-6,9.429822209840578e-7,1.2162477673763553e-5,1028.1119510873107,4.9545230077246315e-6,0.0,0.0,0.0,0.0,0.0
t699,647.342861509047,0.0,0.0,1.4584350288907073e-6,9.451590398382201e-7,1.2342024702886688e-5,1028.111951944088,4.960480860371687e-6,0.0,0.0,0.0,0.0,0.0
t700,647.3428616474408,0.0,0.0,1.46724123454633e-6,9.502105128385756e-7,1.257833211347895e-5,1028.1119533580431,4.96731195694321e-6,0.0,0.0,0.0,0.0,0.0
t701,647.3428618451715,0.0,0.0,1.4809455234488467e-6,9.594161266997525e-7,1.2882698880690327e-5,1028.1119564126739,4.975025231098993e-6,0.0,0.0,0.0,0.0,0.0
t702,647.3428621115177,0.0,0.0,1.500494108184632e-6,9.751878198377247e-7,1.3273403904374502e-5,1958.0969419985934,4.983558552002572e-6,0.0,0.0,0.0,0.0,0.0
t703,647.3428623253642,0.0,0.0,1.518104280827959e-6,9.903303381369443e-7,1.3631298533051482e-5,2079.20196104303,4.991657009102788e-6,0.0,0.0,0.0,0.0,0.0
t704,647.3428623891753,0.0,0.0,1.5241294694132602e-6,9.951156063708108e-7,1.3831659854107568e-5,2079.201962070674,4.997768113396776e-6,0.0,0.0,0.0,0.0,0.0
t705,647.342862333227,0.0,0.0,1.5191049859736042e-6,9.90690392579824e-7,1.3912638337728626e-5,2079.2019624273867,5.001896273286631e-6,0.0,0.0,0.0,0.0,0.0
t706,647.3428621350228,0.0,0.0,1.5024973322024276e-6,9.758724420562161e-7,1.3887009613392431e-5,2079.201962503684,5.004209592976932e-6,0.0,0.0,0.0,0.0,0.0
t707,647.3428619004438,0.0,0.0,1.4841683614171347e-6,9.605924141882609e-7,1.3848340044211773e-5,2079.201962579982,5.006293351958986e-6,0.0,0.0,0.0,0.0,0.0
t708,647.3428617450342,0.0,0.0,1.4719127726589018e-6,9.519923999754512e-7,1.3865370252860283e-5,2079.2019627466066,5.009327581490997e-6,0.0,0.0,0.0,0.0,0.0
t709,647.3428616533598,0.0,0.0,1.464852161967718e-6,9.477635336994883e-7,1.3939102557158597e-5,2079.201963017683,5.013393012345225e-6,0.0,0.0,0.0,0.0,0.0
t710,647.3428616231794,0.0,0.0,1.462571670803787e-6,9.467835809615889e-7,1.4073608760562744e-5,2079.2019634201283,5.0185099688077925e-6,0.0,0.0,0.0,0.0,0.0
t711,647.3428616549804,0.0,0.0,1.4648628467479884e-6,9.487702434946193e-7,1.4276600979206506e-5,2079.201964004603,5.024693329445645e-6,0.0,0.0,0.0,0.0,0.0
t712,647.3428617558397,0.0,0.0,1.471801812948318e-6,9.542081064321288e-7,1.456131792257546e-5,2079.201964875023,5.031953136414768e-6,0.0,0.0,0.0,0.0,0.0
t713,647.3428619313732,0.0,0.0,1.4838503081923132e-6,9.645235053787422e-7,1.4950725232521942e-5,2079.2019662899975,5.040247507082132e-6,0.0,0.0,0.0,0.0,0.0
t714,647.3428620588443,0.0,0.0,1.4929643332759441e-6,9.715066517963717e-7,1.5332207424661602e-5,2079.201967704972,5.048559524461674e-6,0.0,0.0,0.0,0.0,0.0
t715,647.3428621473367,0.0,0.0,1.4998571256682248e-6,9.769686168389321e-7,1.5710953190215947e-5,2079.201969119946,5.056815356791595e-6,0.0,0.0,0.0,0.0,0.0
t716,647.342862116027,0.0,0.0,1.4972341841462628e-6,9.727731916831768e-7,1.5986732654378083e-5,2079.201969726746,5.064173538874716e-6,0.0,0.0,0.0,0.0,0.0
t717,647.3428620519038,0.0,0.0,1.4926599848887775e-6,9.673371384221749e-7,1.6265977549403757e-5,2079.2019703335463,5.071591399450604e-6,0.0,0.0,0.0,0.0,0.0
t718,647.3428620052464,0.0,0.0,1.4903564656162039e-6,9.647378640941193e-7,1.6606866288749126e-5,2079.201971071773,5.079645569391326e-6,0.0,0.0,0.0,0.0,0.0
t719,647.3428619799712,0.0,0.0,1.4903404977630975e-6,9.643263535636318e-7,1.7023943194293165e-5,2079.2019719829354,5.088365092308765e-6,0.0,0.0,0.0,0.0,0.0
t720,647.3428619375109,0.0,0.0,1.4883121841831837e-6,9.605287345641246e-7,1.7457252000325987e-5,2079.2019728940977,5.09730950216515e-6,0.0,0.0,0.0,0.0,0.0
t721,647.3428619306379,0.0,0.0,1.488919389089014e-6,9.578486225473825e-7,1.7999177205898316e-5,2079.2019740528503,5.10701772426807e-6,0.0,0.0,0.0,0.0,0.0
t722,647.3428619955638,0.0,0.0,1.4966960652666968e-6,9.606471884823645e-7,1.8831459210721206e-5,2079.2019761332817,5.118007332084359e-6,0.0,0.0,0.0,0.0,0.0
t723,647.3428621308277,0.0,0.0,1.5124677150450116e-6,9.696132277070396e-7,2.0303337839392534e-5,2079.2019826007295,5.130329647862453e-6,0.0,0.0,0.0,0.0,0.0
t724,647.3428623011932,0.0,0.0,1.5334166307126444e-6,9.81981494977214e-7,2.2943332587348992e-5,2929.9699853024586,5.143553617432519e-6,0.0,0.0,0.0,0.0,0.0
t725,647.3428624728348,0.0,0.0,1.5566499241517075e-6,9.953191971490199e-7,2.7234105120485488e-5,4949.216003441664,5.157171952297064e-6,0.0,0.0,0.0,0.0,0.0
t726,647.3428626616135,0.0,0.0,1.5842820981205157e-6,1.0129462075593842e-6,1076.629867312398,5922.629217653045,5.171139370443673e-6,0.0,0.0,0.0,0.0,0.0
t727,647.3428627818764,0.0,0.0,1.6052859493946655e-6,1.023998217205724e-6,1076.629935828803,5922.629219196183,5.18404031437023e-6,0.0,0.0,0.0,0.0,0.0
t728,647.3428628585937,0.0,0.0,1.6212682900460034e-6,1.0309817830971414e-6,1076.6299600138163,5922.629219948108,5.195896094549978e-6,0.0,0.0,0.0,0.0,0.0
t729,647.3428629056847,0.0,0.0,1.6332916469722372e-6,1.035192196387523e-6,1076.6299719650176,5922.629220424333,5.206770083592916e-6,0.0,0.0,0.0,0.0,0.0
t730,647.3428629337882,0.0,0.0,1.642522235680934e-6,1.0376795926954864e-6,1076.6299803795457,5922.629220764249,5.216749936271553e-6,0.0,0.0,0.0,0.0,0.0
t731,647.3428629499351,0.0,0.0,1.6498211829581796e-6,1.0389220398581777e-6,1076.6299866888403,5922.629221021967,5.225892646432686e-6,0.0,0.0,0.0,0.0,0.0
t732,647.342862959729,0.0,0.0,1.6559599432733659e-6,1.0391219371573734e-6,1076.6299916182531,5922.629221226295,5.23425022868373e-6,0.0,0.0,0.0,0.0,0.0
t733,647.342862971583,0.0,0.0,1.6624038539207153e-6,1.0389871455347702e-6,1076.629996547666,5922.6292214025,5.241958955553521e-6,0.0,0.0,0.0,0.0,0.0
t734,647.342863013154,0.0,0.0,1.676846331383499e-6,1.0457506908703442e-6,1352.1793050007518,5922.6292216300335,5.249670776813705e-6,0.0,0.0,0.0,0.0,0.0
t735,647.342863060809,0.0,0.0,1.6933731028682797e-6,1.0536216807428414e-6,1590.867664398074,5922.6292218450535,5.2568112634761326e-6,0.0,0.0,0.0,0.0,0.0
t736,647.3428631154837,0.0,0.0,1.7130589877069351e-6,1.064338337461013e-6,1815.2261067795514,5922.629222057359,5.2633901361930524e-6,0.0,0.0,0.0,0.0,0.0
t737,647.3428631768945,0.0,0.0,1.7362552836222974e-6,1.0791749161308596e-6,1815.2261231974692,5922.629222267751,5.269353278592674e-6,0.0,0.0,0.0,0.0,0.0
t738,647.3428632492825,0.0,0.0,1.7645562225239219e-6,1.1012660319899093e-6,1815.2261310572467,5922.629222487023,5.274717217497484e-6,0.0,0.0,0.0,0.0,0.0
t739,647.3428633410117,0.0,0.0,1.800311790954636e-6,1.135806428668023e-6,1815.2261360724372,5922.629222730072,5.2793741489797194e-6,0.0,0.0,0.0,0.0,0.0
t740,647.3428632417019,0.0,0.0,1.7618987403340322e-6,1.1001360099043406e-6,1815.2261284508277,5922.629222465836,5.275912448755366e-6,0.0,0.0,0.0,0.0,0.0
t741,647.3428631595106,0.0,0.0,1.7308598192608976e-6,1.07679152234216e-6,1815.226113015094,5922.629222225507,5.2717510637912195e-6,0.0,0.0,0.0,0.0,0.0
t742,647.3428630832732,0.0,0.0,1.7044708041478023e-6,1.060222067925164e-6,1545.037609368343,5922.629221991173,5.266989975663551e-6,0.0,0.0,0.0,0.0,0.0
t743,647.3428630111613,0.0,0.0,1.6818618062536117e-6,1.0479346761434528e-6,924.4594708311848,5922.629221761237,5.261700203623363e-6,0.0,0.0,0.0,0.0,0.0
t744,647.3428629472389,0.0,0.0,1.6634715090888867e-6,1.0393366301552531e-6,924.45945304374,5922.629221546526,5.256022163568935e-6,0.0,0.0,0.0,0.0,0.0
t745,647.3428628924806,0.0,0.0,1.648128127203608e-6,1.0324752526531014e-6,924.4594441127891,5922.629221339958,5.249915417763498e-6,0.0,0.0,0.0,0.0,0.0
t746,647.3428628507444,0.0,0.0,1.6349994070577919e-6,1.0257808843102418e-6,924.459438132524,5922.6292211355885,5.243336628916021e-6,0.0,0.0,0.0,0.0,0.0
t747,647.342862816121,0.0,0.0,1.6227393388438019e-6,1.017651964221796e-6,924.459433626379,5922.629220923402,5.236291919580653e-6,0.0,0.0,0.0,0.0,0.0
t748,647.3428628248018,0.0,0.0,1.6216846235045766e-6,1.0189378193912752e-6,924.4594321883668,5922.6292208169325,5.229812684099977e-6,0.0,0.0,0.0,0.0,0.0
t749,647.3428628517158,0.0,0.0,1.6253292355554283e-6,1.0232723781583706e-6,924.4594311909539,5922.6292207463175,5.223355461974461e-6,0.0,0.0,0.0,0.0,0.0
t750,647.3428628964343,0.0,0.0,1.6335986262239102e-6,1.0315648783132754e-6,924.4594304528565,5922.629220707348,5.216830086646367e-6,0.0,0.0,0.0,0.0,0.0
t751,647.3428629379465,0.0,0.0,1.6412760062510697e-6,1.0395017229393033e-6,924.4594297556239,5922.629220646665,5.209645586498745e-6,0.0,0.0,0.0,0.0,0.0
t752,647.3428629776715,0.0,0.0,1.6487512294719375e-6,1.0488983694908566e-6,924.4594290940512,5922.629220558197,5.2016638471806835e-6,0.0,0.0,0.0,0.0,0.0
t753,647.3428629389456,0.0,0.0,1.6379926002279208e-6,1.0410895358681968e-6,864.1590398010836,5922.629220135347,5.190871947547535e-6,0.0,0.0,0.0,0.0,0.0
t754,647.3428628854465,0.0,0.0,1.6251294008890206e-6,1.0335105732855452e-6,766.4690001117016,5922.629219518194,5.178939701305037e-6,0.0,0.0,0.0,0.0,0.0
t755,647.3428628104442,0.0,0.0,1.6090742335180123e-6,1.0244119280088354e-6,662.7179217553487,5922.6292184561,5.165831451554391e-6,0.0,0.0,0.0,0.0,0.0
t756,647.3428627041607,0.0,0.0,1.588582647916251e-6,1.0117485957808892e-6,4.4608565201097734e-5,5922.62921516744,5.151475472423799e-6,0.0,0.0,0.0,0.0,0.0
t757,647.342862584724,0.0,0.0,1.5674602548543361e-6,9.986471443722167e-7,2.893646103846613e-5,5665.005740871069,5.13645645779009e-6,0.0,0.0,0.0,0.0,0.0
t758,647.3428624896044,0.0,0.0,1.5515718404847517e-6,9.905455473583077e-7,2.514851542568659e-5,5197.0986856946665,5.121624010237438e-6,0.0,0.0,0.0,0.0,0.0
t759,647.3428624147748,0.0,0.0,1.5395553048018604e-6,9.854619189109704e-7,2.2871818639772533e-5,4738.220658911718,5.10696415845294e-6,0.0,0.0,0.0,0.0,0.0
t760,647.3428623557857,0.0,0.0,1.5302492097954902e-6,9.821768114909087e-7,2.1194807487584895e-5,4356.357494577612,5.092420179624709e-6,0.0,0.0,0.0,0.0,0.0
t761,647.3428623085064,0.0,0.0,1.522711812080443e-6,9.799011690776384e-7,1.9834642757990536e-5,4065.988228471255,5.077930829292755e-6,0.0,0.0,0.0,0.0,0.0
t762,647.3428622672375,0.0,0.0,1.5161105914338706e-6,9.78087275809152e-7,1.866386175097723e-5,3974.89449711235,5.063434974349616e-6,0.0,0.0,0.0,0.0,0.0
t763,647.3428622219574,0.0,0.0,1.5096204405478683e-6,9.762977362826432e-7,1.7611472431927564e-5,3874.11110264809,5.048871596718468e-6,0.0,0.0,0.0,0.0,0.0
t764,647.3428621614916,0.0,0.0,1.5024841186014042e-6,9.7410021636234e-7,1.6631164827528976e-5,3662.7615870334603,5.034178991224928e-6,0.0,0.0,0.0,0.0,0.0
t765,647.3428620748028,0.0,0.0,1.4939778262153798e-6,9.709625761841542e-7,1.568780911489742e-5,2894.6970867061946,5.019283084005936e-6,0.0,0.0,0.0,0.0,0.0
t766,647.3428619478217,0.0,0.0,1.4833237593738657e-6,9.661222751262814e-7,1.4749894457134435e-5,1995.4196941527846,5.0041099419022845e-6,0.0,0.0,0.0,0.0,0.0
t767,647.3428617578516,0.0,0.0,1.469598508335837e-6,9.58393932417599e-7,1.3783113444103834e-5,540.5755485331468,4.988600772584737e-6,0.0,0.0,0.0,0.0,0.0
t768,647.3428614578025,0.0,0.0,1.4515854431110393e-6,9.457993711573979e-7,1.2739339290132756e-5,4.3856496621684824e-5,4.972798980774463e-6,0.0,0.0,0.0,0.0,0.0
t769,647.3428612261341,0.0,0.0,1.4384844226091047e-6,9.382810888024823e-7,1.2021271084049768e-5,4.027078786585278e-5,4.958124508105588e-6,0.0,0.0,0.0,0.0,0.0
t770,647.342861043109,0.0,0.0,1.428977646982814e-6,9.33773682771764e-7,1.14823917047211e-5,3.8375980738056174e-5,4.944618060772913e-6,0.0,0.0,0.0,0.0,0.0
t771,647.3428609008453,0.0,0.0,1.4221364992332088e-6,9.310648157115947e-7,1.1058957051228474e-5,3.711634038176693e-5,4.932245930654081e-6,0.0,0.0,0.0,0.0,0.0
t772,647.3428607962434,0.0,0.0,1.4172756340065038e-6,9.294145799305448e-7,1.0717108465219592e-5,3.619489939559903e-5,4.920966911482748e-6,0.0,0.0,0.0,0.0,0.0
t773,647.342860729514,0.0,0.0,1.4139597297257635e-6,9.284682919812156e-7,1.043757561848135e-5,3.548930229004986e-5,4.9107566388765166e-6,0.0,0.0,0.0,0.0,0.0
t774,647.3428606968274,0.0,0.0,1.411799746373602e-6,9.279758485714323e-7,1.0207248306732506e-5,3.4934297911241826e-5,4.90159077423052e-6,0.0,0.0,0.0,0.0,0.0
t775,647.3428606837314,0.0,0.0,1.4104685321361822e-6,9.278081267893596e-7,1.0017170560191476e-5,3.449216251517761e-5,4.89345085170812e-6,0.0,0.0,0.0,0.0,0.0
t776,647.3428606787745,0.0,0.0,1.4096047907347874e-6,9.277336624967001e-7,9.859712120035844e-6,3.413704287943271e-5,4.886302860102073e-6,0.0,0.0,0.0,0.0,0.0
t777,647.3428606774763,0.0,0.0,1.4090472517339676e-6,9.277069720761505e-7,9.730188848518993e-6,3.385382065306105e-5,4.880129602652333e-6,0.0,0.0,0.0,0.0,0.0
t778,647.3428606774228,0.0,0.0,1.4086834963462501e-6,9.276943811595256e-7,9.625066790817125e-6,3.363215567086682e-5,4.874911795312232e-6,0.0,0.0,0.0,0.0,0.0
t779,647.3428606774037,0.0,0.0,1.40843446899323e-6,9.2766588314655e-7,9.541654407217621e-6,3.3464870825304435e-5,4.87062994142851e-6,0.0,0.0,0.0,0.0,0.0
t780,647.3428606765793,0.0,0.0,1.408240681836553e-6,9.275871924314984e-7,9.47790248606437e-6,3.334701026473967e-5,4.86726499153959e-6,0.0,0.0,0.0,0.0,0.0
t781,647.3428606742076,0.0,0.0,1.4080533302891567e-6,9.274090464478365e-7,9.432267507520388e-6,3.327527046089835e-5,4.864799656549885e-6,0.0,0.0,0.0,0.0,0.0
t782,647.3428606770193,0.0,0.0,1.408105284563378e-6,9.27406584976457e-7,9.405640109293237e-6,3.325016814220073e-5,4.863250727236412e-6,0.0,0.0,0.0,0.0,0.0
t783,647.34286068527,0.0,0.0,1.4083995848528463e-6,9.275776174526709e-7,9.397434942823789e-6,3.3271025844167545e-5,4.8626069370673526e-6,0.0,0.0,0.0,0.0,0.0
t784,647.3428606997567,0.0,0.0,1.4089661348955872e-6,9.279694438170685e-7,9.407478440541457e-6,3.333840689219774e-5,4.862855747083974e-6,0.0,0.0,0.0,0.0,0.0
t785,647.3428607127133,0.0,0.0,1.4095217765543092e-6,9.282551229779469e-7,9.433510233983171e-6,3.345085147741305e-5,4.863946030070632e-6,0.0,0.0,0.0,0.0,0.0
t786,647.3428607247928,0.0,0.0,1.4101041941956238e-6,9.284850873932764e-7,9.475899424908732e-6,3.361096123658399e-5,4.8658673114981705e-6,0.0,0.0,0.0,0.0,0.0
t787,647.3428607365153,0.0,0.0,1.4107561670884108e-6,9.286930680989619e-7,9.535346685308751e-6,3.382273319742226e-5,4.86861394409388e-6,0.0,0.0,0.0,0.0,0.0
t788,647.342860748422,0.0,0.0,1.4115321930043912e-6,9.289068939995315e-7,9.612924924006068e-6,3.4091952372185356e-5,4.872180786082456e-6,0.0,0.0,0.0,0.0,0.0
t789,647.3428607617035,0.0,0.0,1.4125089238964274e-6,9.291558803644501e-7,9.710134376050582e-6,3.442682927187708e-5,4.87656281220852e-6,0.0,0.0,0.0,0.0,0.0
t790,647.3428607786586,0.0,0.0,1.4137962290863136e-6,9.294785500003493e-7,9.828985466530939e-6,3.483905559216608e-5,4.881756022400081e-6,0.0,0.0,0.0,0.0,0.0
t791,647.3428608035338,0.0,0.0,1.4155530871938425e-6,9.299327665211761e-7,9.972124443956664e-6,3.534561577795598e-5,4.887757504039121e-6,0.0,0.0,0.0,0.0,0.0
t792,647.342860843556,0.0,0.0,1.418006534485131e-6,9.306109375594113e-7,1.0143023498766825e-5,3.5972075474978346e-5,4.894566441407618e-6,0.0,0.0,0.0,0.0,0.0
t793,647.3428609118067,0.0,0.0,1.4214833390439088e-6,9.316642596867525e-7,1.0346278913698241e-5,3.675904092135375e-5,4.902184317033917e-6,0.0,0.0,0.0,0.0,0.0
t794,647.3428610124646,0.0,0.0,1.426361300053389e-6,9.333423106568529e-7,1.0588046850993011e-5,3.77763011658186e-5,4.9106188751783386e-6,0.0,0.0,0.0,0.0,0.0
t795,647.3428611472784,0.0,0.0,1.4331175182786295e-6,9.360582299011579e-7,1.0876823139381083e-5,3.915909976585948e-5,4.919883823018945e-6,0.0,0.0,0.0,0.0,0.0
t796,647.3428613192224,0.0,0.0,1.4423845300153334e-6,9.404963004626706e-7,1.122481442119645e-5,4.1227304877410634e-5,4.929996090835811e-6,0.0,0.0,0.0,0.0,0.0
t797,647.3428615343689,0.0,0.0,1.4549973081231861e-6,9.477911517565817e-7,1.165052060880662e-5,4.5110685456177495e-5,4.940963137123027e-6,0.0,0.0,0.0,0.0,0.0
